"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","PENSIONEXP","PUB","PC_GDP","A","2007",7.104,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2008",7.394,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2009",8.308,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2010",7.996,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2011",7.465,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2012",8.45,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2013",8.517,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2014",8.305,
"LUX","PENSIONEXP","PUB","PC_GDP","A","2015",8.362,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2005",1.04,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2006",1.067,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2007",1.185,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2008",1.31,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2009",1.544,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2010",1.638,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2011",1.698,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2012",1.801,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2013",1.993,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2014",2.206,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2015",2.233,
"MEX","PENSIONEXP","PUB","PC_GDP","A","2016",2.308,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2005",4.722,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2006",4.546,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2007",4.497,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2008",4.487,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2009",4.939,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2010",4.997,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2011",5.094,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2012",5.273,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2013",5.398,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2014",5.472,
"NLD","PENSIONEXP","PUB","PC_GDP","A","2015",5.372,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2005",4.172,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2006",4.186,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2007",4.155,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2008",4.308,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2009",4.502,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2010",4.558,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2011",4.698,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2012",4.891,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2013",4.795,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2014",5.042,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2015",4.933,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2016",4.927,
"NZL","PENSIONEXP","PUB","PC_GDP","A","2017",4.843,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2005",4.764,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2006",4.513,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2007",4.565,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2008",4.481,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2009",5.145,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2010",5.166,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2011",5.347,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2012",5.547,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2013",5.805,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2014",6.141,
"NOR","PENSIONEXP","PUB","PC_GDP","A","2015",6.568,
"POL","PENSIONEXP","PUB","PC_GDP","A","2005",11.275,
"POL","PENSIONEXP","PUB","PC_GDP","A","2006",11.356,
"POL","PENSIONEXP","PUB","PC_GDP","A","2007",10.616,
"POL","PENSIONEXP","PUB","PC_GDP","A","2008",10.787,
"POL","PENSIONEXP","PUB","PC_GDP","A","2009",11.624,
"POL","PENSIONEXP","PUB","PC_GDP","A","2010",11.054,
"POL","PENSIONEXP","PUB","PC_GDP","A","2011",10.55,
"POL","PENSIONEXP","PUB","PC_GDP","A","2012",10.827,
"POL","PENSIONEXP","PUB","PC_GDP","A","2013",11.195,
"POL","PENSIONEXP","PUB","PC_GDP","A","2014",11.14,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2005",10.014,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2006",10.257,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2007",10.346,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2008",10.873,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2009",11.831,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2010",11.989,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2011",12.668,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2012",12.999,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2013",13.953,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2014",13.934,
"PRT","PENSIONEXP","PUB","PC_GDP","A","2015",13.342,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2005",6.042,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2006",5.885,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2007",5.71,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2008",5.583,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2009",6.876,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2010",6.793,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2011",6.789,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2012",6.959,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2013",7.163,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2014",7.433,
"SVK","PENSIONEXP","PUB","PC_GDP","A","2015",7.339,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2005",7.934,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2006",7.826,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2007",8.065,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2008",8.343,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2009",9.234,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2010",9.103,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2011",9.582,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2012",10.255,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2013",10.908,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2014",11.169,
"ESP","PENSIONEXP","PUB","PC_GDP","A","2015",11.015,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2005",7.218,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2006",6.963,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2007",6.805,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2008",7.005,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2009",7.768,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2010",7.306,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2011",7.023,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2012",7.407,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2013",7.698,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2014",7.408,
"SWE","PENSIONEXP","PUB","PC_GDP","A","2015",7.168,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2005",6.152,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2006",5.867,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2007",5.785,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2008",5.697,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2009",6.133,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2010",6.08,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2011",6.196,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2012",6.288,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2013",6.354,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2014",6.389,
"CHE","PENSIONEXP","PUB","PC_GDP","A","2015",6.486,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2005",6.048,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2006",6.12,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2007",6.495,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2008",6.512,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2009",7.513,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2010",7.413,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2011",7.131,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2012",7.293,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2013",7.18,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2014",7.14,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2015",7.099,
"TUR","PENSIONEXP","PUB","PC_GDP","A","2016",7.719,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2005",5.047,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2006",4.795,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2007",5.38,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2008",5.779,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2009",6.256,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2010",6.288,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2011",6.318,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2012",6.468,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2013",6.381,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2014",6.325,
"GBR","PENSIONEXP","PUB","PC_GDP","A","2015",6.238,
"USA","PENSIONEXP","PUB","PC_GDP","A","2005",5.716,
"USA","PENSIONEXP","PUB","PC_GDP","A","2006",5.697,
"USA","PENSIONEXP","PUB","PC_GDP","A","2007",5.772,
"USA","PENSIONEXP","PUB","PC_GDP","A","2008",5.947,
"USA","PENSIONEXP","PUB","PC_GDP","A","2009",6.524,
"USA","PENSIONEXP","PUB","PC_GDP","A","2010",6.625,
"USA","PENSIONEXP","PUB","PC_GDP","A","2011",6.721,
"USA","PENSIONEXP","PUB","PC_GDP","A","2012",6.77,
"USA","PENSIONEXP","PUB","PC_GDP","A","2013",6.935,
"USA","PENSIONEXP","PUB","PC_GDP","A","2014",6.996,
"USA","PENSIONEXP","PUB","PC_GDP","A","2015",7.053,
"USA","PENSIONEXP","PUB","PC_GDP","A","2016",7.165,
"USA","PENSIONEXP","PUB","PC_GDP","A","2017",7.056,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2005",3.69,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2006",3.248,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2007",3.09,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2008",3.308,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2009",3.545,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2010",3.387,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2011",3.214,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2012",3.114,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2013",2.985,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2014",2.939,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2015",2.898,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2016",2.825,
"CHL","PENSIONEXP","PUB","PC_GDP","A","2017",2.821,
"EST","PENSIONEXP","PUB","PC_GDP","A","2005",5.293,
"EST","PENSIONEXP","PUB","PC_GDP","A","2006",5.257,
"EST","PENSIONEXP","PUB","PC_GDP","A","2007",5.092,
"EST","PENSIONEXP","PUB","PC_GDP","A","2008",6.141,
"EST","PENSIONEXP","PUB","PC_GDP","A","2009",7.777,
"EST","PENSIONEXP","PUB","PC_GDP","A","2010",7.585,
"EST","PENSIONEXP","PUB","PC_GDP","A","2011",6.703,
"EST","PENSIONEXP","PUB","PC_GDP","A","2012",6.503,
"EST","PENSIONEXP","PUB","PC_GDP","A","2013",6.455,
"EST","PENSIONEXP","PUB","PC_GDP","A","2014",6.519,
"EST","PENSIONEXP","PUB","PC_GDP","A","2015",7,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2005",4.684,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2006",4.636,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2007",4.502,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2008",4.466,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2009",4.703,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2010",4.775,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2011",4.76,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2012",4.881,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2013",4.76,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2014",4.864,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2015",4.777,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2016",4.738,
"ISR","PENSIONEXP","PUB","PC_GDP","A","2017",4.777,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2005",9.721,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2006",9.845,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2007",9.487,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2008",9.338,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2009",10.615,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2010",10.967,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2011",11.164,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2012",11.333,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2013",11.695,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2014",11.356,
"SVN","PENSIONEXP","PUB","PC_GDP","A","2015",11.144,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2005",6.76,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2006",6.69,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2007",6.69,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2008",6.93,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2009",7.69,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2010",7.72,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2011",7.72,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2012",7.95,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2013",8.05,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2014",8.07,
"OECD","PENSIONEXP","PUB","PC_GDP","A","2015",8.02,
"LVA","PENSIONEXP","PUB","PC_GDP","A","2005",5.476,
