"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","FBORNPOP","TOT","PC_POP","A","2016",16.281,
"BEL","FBORNPOP","TOT","PC_POP","A","2017",16.566,
"BEL","FBORNPOP","TOT","PC_POP","A","2018",16.809,
"CAN","FBORNPOP","TOT","PC_POP","A","1995",16.715,
"CAN","FBORNPOP","TOT","PC_POP","A","1996",16.789,
"CAN","FBORNPOP","TOT","PC_POP","A","1997",16.995,
"CAN","FBORNPOP","TOT","PC_POP","A","1998",17.13,
"CAN","FBORNPOP","TOT","PC_POP","A","1999",17.216,
"CAN","FBORNPOP","TOT","PC_POP","A","2000",17.36,
"CAN","FBORNPOP","TOT","PC_POP","A","2001",17.565,
"CAN","FBORNPOP","TOT","PC_POP","A","2002",17.9,
"CAN","FBORNPOP","TOT","PC_POP","A","2003",18.1,
"CAN","FBORNPOP","TOT","PC_POP","A","2004",18.385,
"CAN","FBORNPOP","TOT","PC_POP","A","2005",18.691,
"CAN","FBORNPOP","TOT","PC_POP","A","2006",18.992,
"CAN","FBORNPOP","TOT","PC_POP","A","2007",19.229,
"CAN","FBORNPOP","TOT","PC_POP","A","2008",19.425,
"CAN","FBORNPOP","TOT","PC_POP","A","2009",19.621,
"CAN","FBORNPOP","TOT","PC_POP","A","2010",19.86,
"CAN","FBORNPOP","TOT","PC_POP","A","2011",19.64,
"CAN","FBORNPOP","TOT","PC_POP","A","2012",19.828,
"CAN","FBORNPOP","TOT","PC_POP","A","2013",19.952,
"CAN","FBORNPOP","TOT","PC_POP","A","2014",20.108,
"CAN","FBORNPOP","TOT","PC_POP","A","2015",20.275,
"CAN","FBORNPOP","TOT","PC_POP","A","2016",20.779,
"DNK","FBORNPOP","TOT","PC_POP","A","1995",4.775,
"DNK","FBORNPOP","TOT","PC_POP","A","1996",5.05,
"DNK","FBORNPOP","TOT","PC_POP","A","1997",5.237,
"DNK","FBORNPOP","TOT","PC_POP","A","1998",5.424,
"DNK","FBORNPOP","TOT","PC_POP","A","1999",5.579,
"DNK","FBORNPOP","TOT","PC_POP","A","2000",5.579,
"DNK","FBORNPOP","TOT","PC_POP","A","2001",5.781,
"DNK","FBORNPOP","TOT","PC_POP","A","2002",6.005,
"DNK","FBORNPOP","TOT","PC_POP","A","2003",6.2,
"DNK","FBORNPOP","TOT","PC_POP","A","2004",6.3,
"DNK","FBORNPOP","TOT","PC_POP","A","2005",6.353,
"DNK","FBORNPOP","TOT","PC_POP","A","2006",6.466,
"DNK","FBORNPOP","TOT","PC_POP","A","2007",6.638,
"DNK","FBORNPOP","TOT","PC_POP","A","2008",6.933,
"DNK","FBORNPOP","TOT","PC_POP","A","2009",7.313,
"DNK","FBORNPOP","TOT","PC_POP","A","2010",7.466,
"DNK","FBORNPOP","TOT","PC_POP","A","2011",7.691,
"DNK","FBORNPOP","TOT","PC_POP","A","2012",7.883,
"DNK","FBORNPOP","TOT","PC_POP","A","2013",8.115,
"DNK","FBORNPOP","TOT","PC_POP","A","2014",8.43,
"DNK","FBORNPOP","TOT","PC_POP","A","2015",8.838,
"DNK","FBORNPOP","TOT","PC_POP","A","2016",9.463,
"DNK","FBORNPOP","TOT","PC_POP","A","2017",9.952,
"DNK","FBORNPOP","TOT","PC_POP","A","2018",10.282,
"FIN","FBORNPOP","TOT","PC_POP","A","1995",2.081,
"FIN","FBORNPOP","TOT","PC_POP","A","1996",2.168,
"FIN","FBORNPOP","TOT","PC_POP","A","1997",2.297,
"FIN","FBORNPOP","TOT","PC_POP","A","1998",2.427,
"FIN","FBORNPOP","TOT","PC_POP","A","1999",2.539,
"FIN","FBORNPOP","TOT","PC_POP","A","2000",2.539,
"FIN","FBORNPOP","TOT","PC_POP","A","2001",2.631,
"FIN","FBORNPOP","TOT","PC_POP","A","2002",2.798,
"FIN","FBORNPOP","TOT","PC_POP","A","2003",2.9,
"FIN","FBORNPOP","TOT","PC_POP","A","2004",3,
"FIN","FBORNPOP","TOT","PC_POP","A","2005",3.182,
"FIN","FBORNPOP","TOT","PC_POP","A","2006",3.367,
"FIN","FBORNPOP","TOT","PC_POP","A","2007",3.568,
"FIN","FBORNPOP","TOT","PC_POP","A","2008",3.829,
"FIN","FBORNPOP","TOT","PC_POP","A","2009",4.115,
"FIN","FBORNPOP","TOT","PC_POP","A","2010",4.344,
"FIN","FBORNPOP","TOT","PC_POP","A","2011",4.599,
"FIN","FBORNPOP","TOT","PC_POP","A","2012",4.906,
"FIN","FBORNPOP","TOT","PC_POP","A","2013",5.235,
"FIN","FBORNPOP","TOT","PC_POP","A","2014",5.553,
"FIN","FBORNPOP","TOT","PC_POP","A","2015",5.85,
"FIN","FBORNPOP","TOT","PC_POP","A","2016",6.127,
"FIN","FBORNPOP","TOT","PC_POP","A","2017",6.473,
"FIN","FBORNPOP","TOT","PC_POP","A","2018",6.726,
"DEU","FBORNPOP","TOT","PC_POP","A","1995",11.484,
"DEU","FBORNPOP","TOT","PC_POP","A","1996",11.855,
"DEU","FBORNPOP","TOT","PC_POP","A","1997",12.088,
"DEU","FBORNPOP","TOT","PC_POP","A","1998",12.194,
"DEU","FBORNPOP","TOT","PC_POP","A","1999",12.402,
"DEU","FBORNPOP","TOT","PC_POP","A","2000",12.402,
"DEU","FBORNPOP","TOT","PC_POP","A","2001",12.483,
"DEU","FBORNPOP","TOT","PC_POP","A","2002",12.646,
"DEU","FBORNPOP","TOT","PC_POP","A","2003",12.8,
"DEU","FBORNPOP","TOT","PC_POP","A","2004",12.9,
"DEU","FBORNPOP","TOT","PC_POP","A","2005",0,
"DEU","FBORNPOP","TOT","PC_POP","A","2006",12.61,
"DEU","FBORNPOP","TOT","PC_POP","A","2007",12.664,
"DEU","FBORNPOP","TOT","PC_POP","A","2008",12.8,
"DEU","FBORNPOP","TOT","PC_POP","A","2009",12.934,
"DEU","FBORNPOP","TOT","PC_POP","A","2010",13.125,
"DEU","FBORNPOP","TOT","PC_POP","A","2011",13.119,
"DEU","FBORNPOP","TOT","PC_POP","A","2012",12.186,
"DEU","FBORNPOP","TOT","PC_POP","A","2013",12.539,
"DEU","FBORNPOP","TOT","PC_POP","A","2014",12.976,
"DEU","FBORNPOP","TOT","PC_POP","A","2015",13.45,
"DEU","FBORNPOP","TOT","PC_POP","A","2016",13.982,
"DEU","FBORNPOP","TOT","PC_POP","A","2017",15.513,
"DEU","FBORNPOP","TOT","PC_POP","A","2018",16.006,
"HUN","FBORNPOP","TOT","PC_POP","A","1995",2.747,
"HUN","FBORNPOP","TOT","PC_POP","A","1996",2.753,
"HUN","FBORNPOP","TOT","PC_POP","A","1997",2.762,
"HUN","FBORNPOP","TOT","PC_POP","A","1998",2.787,
"HUN","FBORNPOP","TOT","PC_POP","A","1999",2.826,
"HUN","FBORNPOP","TOT","PC_POP","A","2000",2.826,
"HUN","FBORNPOP","TOT","PC_POP","A","2001",2.885,
"HUN","FBORNPOP","TOT","PC_POP","A","2002",2.945,
"HUN","FBORNPOP","TOT","PC_POP","A","2003",3,
"HUN","FBORNPOP","TOT","PC_POP","A","2004",3,
"HUN","FBORNPOP","TOT","PC_POP","A","2005",3.156,
"HUN","FBORNPOP","TOT","PC_POP","A","2006",3.286,
"HUN","FBORNPOP","TOT","PC_POP","A","2007",3.422,
"HUN","FBORNPOP","TOT","PC_POP","A","2008",3.797,
"HUN","FBORNPOP","TOT","PC_POP","A","2009",3.927,
"HUN","FBORNPOP","TOT","PC_POP","A","2010",4.067,
"HUN","FBORNPOP","TOT","PC_POP","A","2011",4.438,
"HUN","FBORNPOP","TOT","PC_POP","A","2012",4.044,
"HUN","FBORNPOP","TOT","PC_POP","A","2013",4.274,
"HUN","FBORNPOP","TOT","PC_POP","A","2014",4.527,
"HUN","FBORNPOP","TOT","PC_POP","A","2015",4.831,
"HUN","FBORNPOP","TOT","PC_POP","A","2016",5.171,
"HUN","FBORNPOP","TOT","PC_POP","A","2017",5.289,
"HUN","FBORNPOP","TOT","PC_POP","A","2018",5.534,
"LUX","FBORNPOP","TOT","PC_POP","A","1995",30.932,
"LUX","FBORNPOP","TOT","PC_POP","A","1996",31.494,
"LUX","FBORNPOP","TOT","PC_POP","A","1997",31.851,
"LUX","FBORNPOP","TOT","PC_POP","A","1998",32.241,
"LUX","FBORNPOP","TOT","PC_POP","A","1999",32.803,
"LUX","FBORNPOP","TOT","PC_POP","A","2000",32.803,
"LUX","FBORNPOP","TOT","PC_POP","A","2001",33.243,
"LUX","FBORNPOP","TOT","PC_POP","A","2002",32.807,
"LUX","FBORNPOP","TOT","PC_POP","A","2003",33.1,
"LUX","FBORNPOP","TOT","PC_POP","A","2004",34.3,
"LUX","FBORNPOP","TOT","PC_POP","A","2005",35.013,
"LUX","FBORNPOP","TOT","PC_POP","A","2006",36.18,
"LUX","FBORNPOP","TOT","PC_POP","A","2007",37.104,
"LUX","FBORNPOP","TOT","PC_POP","A","2008",38.269,
"LUX","FBORNPOP","TOT","PC_POP","A","2009",39.81,
"LUX","FBORNPOP","TOT","PC_POP","A","2010",38.836,
"LUX","FBORNPOP","TOT","PC_POP","A","2011",39.456,
"LUX","FBORNPOP","TOT","PC_POP","A","2012",40.442,
"LUX","FBORNPOP","TOT","PC_POP","A","2013",41.495,
"LUX","FBORNPOP","TOT","PC_POP","A","2014",42.707,
"LUX","FBORNPOP","TOT","PC_POP","A","2015",43.887,
"LUX","FBORNPOP","TOT","PC_POP","A","2016",45.258,
"LUX","FBORNPOP","TOT","PC_POP","A","2017",46.404,
"LUX","FBORNPOP","TOT","PC_POP","A","2018",47.563,
"MEX","FBORNPOP","TOT","PC_POP","A","1995",0.42,
"MEX","FBORNPOP","TOT","PC_POP","A","2000",0.5,
"MEX","FBORNPOP","TOT","PC_POP","A","2001",0.5,
"MEX","FBORNPOP","TOT","PC_POP","A","2002",0,
"MEX","FBORNPOP","TOT","PC_POP","A","2003",0,
"MEX","FBORNPOP","TOT","PC_POP","A","2004",0,
"MEX","FBORNPOP","TOT","PC_POP","A","2005",0,
"MEX","FBORNPOP","TOT","PC_POP","A","2006",0.571,
"MEX","FBORNPOP","TOT","PC_POP","A","2007",0.582,
"MEX","FBORNPOP","TOT","PC_POP","A","2008",0.658,
"MEX","FBORNPOP","TOT","PC_POP","A","2009",0.694,
"MEX","FBORNPOP","TOT","PC_POP","A","2010",0.747,
"MEX","FBORNPOP","TOT","PC_POP","A","2011",0.799,
"MEX","FBORNPOP","TOT","PC_POP","A","2012",0.792,
"MEX","FBORNPOP","TOT","PC_POP","A","2013",0.787,
"MEX","FBORNPOP","TOT","PC_POP","A","2014",0.79,
"MEX","FBORNPOP","TOT","PC_POP","A","2015",0.74,
"MEX","FBORNPOP","TOT","PC_POP","A","2016",0.79,
"NLD","FBORNPOP","TOT","PC_POP","A","1995",9.102,
"NLD","FBORNPOP","TOT","PC_POP","A","1996",9.231,
"NLD","FBORNPOP","TOT","PC_POP","A","1997",9.41,
"NLD","FBORNPOP","TOT","PC_POP","A","1998",9.638,
"NLD","FBORNPOP","TOT","PC_POP","A","1999",9.843,
"NLD","FBORNPOP","TOT","PC_POP","A","2000",9.843,
"NLD","FBORNPOP","TOT","PC_POP","A","2001",10.143,
"NLD","FBORNPOP","TOT","PC_POP","A","2002",10.436,
"NLD","FBORNPOP","TOT","PC_POP","A","2003",10.6,
"NLD","FBORNPOP","TOT","PC_POP","A","2004",10.7,
"NLD","FBORNPOP","TOT","PC_POP","A","2005",10.663,
"NLD","FBORNPOP","TOT","PC_POP","A","2006",10.63,
"NLD","FBORNPOP","TOT","PC_POP","A","2007",10.598,
"NLD","FBORNPOP","TOT","PC_POP","A","2008",10.689,
"NLD","FBORNPOP","TOT","PC_POP","A","2009",10.907,
"NLD","FBORNPOP","TOT","PC_POP","A","2010",11.018,
"NLD","FBORNPOP","TOT","PC_POP","A","2011",11.196,
"NLD","FBORNPOP","TOT","PC_POP","A","2012",11.381,
"NLD","FBORNPOP","TOT","PC_POP","A","2013",11.468,
"NLD","FBORNPOP","TOT","PC_POP","A","2014",11.581,
"NLD","FBORNPOP","TOT","PC_POP","A","2015",11.795,
"NLD","FBORNPOP","TOT","PC_POP","A","2016",12.106,
"NLD","FBORNPOP","TOT","PC_POP","A","2017",12.545,
"NLD","FBORNPOP","TOT","PC_POP","A","2018",12.97,
"NOR","FBORNPOP","TOT","PC_POP","A","1995",5.512,
"NOR","FBORNPOP","TOT","PC_POP","A","1996",5.636,
"NOR","FBORNPOP","TOT","PC_POP","A","1997",5.85,
"NOR","FBORNPOP","TOT","PC_POP","A","1998",6.166,
"NOR","FBORNPOP","TOT","PC_POP","A","1999",6.554,
"NOR","FBORNPOP","TOT","PC_POP","A","2000",6.554,
"NOR","FBORNPOP","TOT","PC_POP","A","2001",6.792,
"NOR","FBORNPOP","TOT","PC_POP","A","2002",6.982,
"NOR","FBORNPOP","TOT","PC_POP","A","2003",7.4,
"NOR","FBORNPOP","TOT","PC_POP","A","2004",7.6,
"NOR","FBORNPOP","TOT","PC_POP","A","2005",7.865,
"NOR","FBORNPOP","TOT","PC_POP","A","2006",8.227,
"NOR","FBORNPOP","TOT","PC_POP","A","2007",8.691,
"NOR","FBORNPOP","TOT","PC_POP","A","2008",9.458,
"NOR","FBORNPOP","TOT","PC_POP","A","2009",10.251,
"NOR","FBORNPOP","TOT","PC_POP","A","2010",10.77,
"NOR","FBORNPOP","TOT","PC_POP","A","2011",11.488,
"NOR","FBORNPOP","TOT","PC_POP","A","2012",12.281,
"NOR","FBORNPOP","TOT","PC_POP","A","2013",13.059,
"NOR","FBORNPOP","TOT","PC_POP","A","2014",13.685,
"NOR","FBORNPOP","TOT","PC_POP","A","2015",14.236,
"NOR","FBORNPOP","TOT","PC_POP","A","2016",14.701,
"NOR","FBORNPOP","TOT","PC_POP","A","2017",15.075,
"NOR","FBORNPOP","TOT","PC_POP","A","2018",15.362,
"PRT","FBORNPOP","TOT","PC_POP","A","1995",5.218,
"PRT","FBORNPOP","TOT","PC_POP","A","1996",5.159,
"PRT","FBORNPOP","TOT","PC_POP","A","1997",5.085,
"PRT","FBORNPOP","TOT","PC_POP","A","1998",4.997,
"PRT","FBORNPOP","TOT","PC_POP","A","1999",5.1,
"PRT","FBORNPOP","TOT","PC_POP","A","2000",5.1,
"PRT","FBORNPOP","TOT","PC_POP","A","2001",5.111,
"PRT","FBORNPOP","TOT","PC_POP","A","2002",6.329,
"PRT","FBORNPOP","TOT","PC_POP","A","2003",6.9,
"PRT","FBORNPOP","TOT","PC_POP","A","2004",7.1,
"PRT","FBORNPOP","TOT","PC_POP","A","2005",7.39,
"PRT","FBORNPOP","TOT","PC_POP","A","2006",7.066,
"PRT","FBORNPOP","TOT","PC_POP","A","2007",7.156,
"PRT","FBORNPOP","TOT","PC_POP","A","2008",7.3,
"PRT","FBORNPOP","TOT","PC_POP","A","2009",7.485,
"PRT","FBORNPOP","TOT","PC_POP","A","2010",7.887,
"PRT","FBORNPOP","TOT","PC_POP","A","2011",8.257,
"PRT","FBORNPOP","TOT","PC_POP","A","2012",8.583,
"PRT","FBORNPOP","TOT","PC_POP","A","2013",8.628,
"PRT","FBORNPOP","TOT","PC_POP","A","2014",8.455,
"PRT","FBORNPOP","TOT","PC_POP","A","2015",8.555,
"PRT","FBORNPOP","TOT","PC_POP","A","2016",8.613,
"SWE","FBORNPOP","TOT","PC_POP","A","1995",10.604,
"SWE","FBORNPOP","TOT","PC_POP","A","1996",10.675,
"SWE","FBORNPOP","TOT","PC_POP","A","1997",10.787,
"SWE","FBORNPOP","TOT","PC_POP","A","1998",10.945,
"SWE","FBORNPOP","TOT","PC_POP","A","1999",11.082,
"SWE","FBORNPOP","TOT","PC_POP","A","2000",11.082,
"SWE","FBORNPOP","TOT","PC_POP","A","2001",11.314,
"SWE","FBORNPOP","TOT","PC_POP","A","2002",11.555,
"SWE","FBORNPOP","TOT","PC_POP","A","2003",11.8,
"SWE","FBORNPOP","TOT","PC_POP","A","2004",12,
"SWE","FBORNPOP","TOT","PC_POP","A","2005",12.234,
"SWE","FBORNPOP","TOT","PC_POP","A","2006",12.468,
"SWE","FBORNPOP","TOT","PC_POP","A","2007",12.942,
"SWE","FBORNPOP","TOT","PC_POP","A","2008",13.421,
"SWE","FBORNPOP","TOT","PC_POP","A","2009",13.901,
"SWE","FBORNPOP","TOT","PC_POP","A","2010",14.261,
"SWE","FBORNPOP","TOT","PC_POP","A","2011",14.636,
"SWE","FBORNPOP","TOT","PC_POP","A","2012",14.956,
"SWE","FBORNPOP","TOT","PC_POP","A","2013",15.308,
"SWE","FBORNPOP","TOT","PC_POP","A","2014",15.804,
"SWE","FBORNPOP","TOT","PC_POP","A","2015",16.397,
"SWE","FBORNPOP","TOT","PC_POP","A","2016",17.039,
"SWE","FBORNPOP","TOT","PC_POP","A","2017",18.006,
"SWE","FBORNPOP","TOT","PC_POP","A","2018",18.803,
"CHE","FBORNPOP","TOT","PC_POP","A","1995",21.351,
"CHE","FBORNPOP","TOT","PC_POP","A","1996",21.345,
"CHE","FBORNPOP","TOT","PC_POP","A","1997",21.34,
"CHE","FBORNPOP","TOT","PC_POP","A","1998",21.417,
"CHE","FBORNPOP","TOT","PC_POP","A","1999",21.624,
"CHE","FBORNPOP","TOT","PC_POP","A","2000",21.624,
"CHE","FBORNPOP","TOT","PC_POP","A","2001",21.864,
"CHE","FBORNPOP","TOT","PC_POP","A","2002",22.331,
"CHE","FBORNPOP","TOT","PC_POP","A","2003",22.8,
"CHE","FBORNPOP","TOT","PC_POP","A","2004",23.1,
"CHE","FBORNPOP","TOT","PC_POP","A","2005",23.516,
"CHE","FBORNPOP","TOT","PC_POP","A","2006",23.837,
"CHE","FBORNPOP","TOT","PC_POP","A","2007",24.201,
"CHE","FBORNPOP","TOT","PC_POP","A","2008",24.931,
"CHE","FBORNPOP","TOT","PC_POP","A","2009",25.814,
"CHE","FBORNPOP","TOT","PC_POP","A","2010",26.02,
"CHE","FBORNPOP","TOT","PC_POP","A","2011",26.183,
"CHE","FBORNPOP","TOT","PC_POP","A","2012",26.904,
"CHE","FBORNPOP","TOT","PC_POP","A","2013",27.325,
"CHE","FBORNPOP","TOT","PC_POP","A","2014",27.883,
"CHE","FBORNPOP","TOT","PC_POP","A","2015",28.376,
"CHE","FBORNPOP","TOT","PC_POP","A","2016",28.761,
"CHE","FBORNPOP","TOT","PC_POP","A","2017",29.259,
"CHE","FBORNPOP","TOT","PC_POP","A","2018",29.483,
"GBR","FBORNPOP","TOT","PC_POP","A","1995",6.947,
"GBR","FBORNPOP","TOT","PC_POP","A","1996",7.104,
"GBR","FBORNPOP","TOT","PC_POP","A","1997",7.241,
"GBR","FBORNPOP","TOT","PC_POP","A","1998",7.414,
"GBR","FBORNPOP","TOT","PC_POP","A","1999",7.646,
"GBR","FBORNPOP","TOT","PC_POP","A","2000",7.646,
"GBR","FBORNPOP","TOT","PC_POP","A","2001",7.925,
"GBR","FBORNPOP","TOT","PC_POP","A","2002",8.231,
"GBR","FBORNPOP","TOT","PC_POP","A","2003",8.4,
"GBR","FBORNPOP","TOT","PC_POP","A","2004",8.6,
"GBR","FBORNPOP","TOT","PC_POP","A","2005",8.904,
"GBR","FBORNPOP","TOT","PC_POP","A","2006",9.198,
"GBR","FBORNPOP","TOT","PC_POP","A","2007",9.465,
"GBR","FBORNPOP","TOT","PC_POP","A","2008",10.098,
"GBR","FBORNPOP","TOT","PC_POP","A","2009",10.729,
"GBR","FBORNPOP","TOT","PC_POP","A","2010",11.251,
"GBR","FBORNPOP","TOT","PC_POP","A","2011",11.763,
"GBR","FBORNPOP","TOT","PC_POP","A","2012",11.936,
"GBR","FBORNPOP","TOT","PC_POP","A","2013",12.29,
"GBR","FBORNPOP","TOT","PC_POP","A","2014",12.535,
"GBR","FBORNPOP","TOT","PC_POP","A","2015",13.107,
"GBR","FBORNPOP","TOT","PC_POP","A","2016",13.662,
"GBR","FBORNPOP","TOT","PC_POP","A","2017",14.157,
"GBR","FBORNPOP","TOT","PC_POP","A","2018",13.794,
"USA","FBORNPOP","TOT","PC_POP","A","1995",9.86,
"USA","FBORNPOP","TOT","PC_POP","A","1996",10.122,
"USA","FBORNPOP","TOT","PC_POP","A","1997",10.39,
"USA","FBORNPOP","TOT","PC_POP","A","1998",10.61,
"USA","FBORNPOP","TOT","PC_POP","A","1999",10.605,
"USA","FBORNPOP","TOT","PC_POP","A","2000",10.605,
"USA","FBORNPOP","TOT","PC_POP","A","2001",11.024,
"USA","FBORNPOP","TOT","PC_POP","A","2002",11.068,
"USA","FBORNPOP","TOT","PC_POP","A","2003",11.5,
"USA","FBORNPOP","TOT","PC_POP","A","2004",11.6,
"USA","FBORNPOP","TOT","PC_POP","A","2005",11.7,
"USA","FBORNPOP","TOT","PC_POP","A","2006",12.104,
"USA","FBORNPOP","TOT","PC_POP","A","2007",12.558,
"USA","FBORNPOP","TOT","PC_POP","A","2008",12.631,
"USA","FBORNPOP","TOT","PC_POP","A","2009",12.501,
"USA","FBORNPOP","TOT","PC_POP","A","2010",12.409,
"USA","FBORNPOP","TOT","PC_POP","A","2011",12.778,
"USA","FBORNPOP","TOT","PC_POP","A","2012",12.828,
"USA","FBORNPOP","TOT","PC_POP","A","2013",12.846,
"USA","FBORNPOP","TOT","PC_POP","A","2014",12.942,
"USA","FBORNPOP","TOT","PC_POP","A","2015",13.174,
"USA","FBORNPOP","TOT","PC_POP","A","2016",13.436,
"USA","FBORNPOP","TOT","PC_POP","A","2017",13.481,
"USA","FBORNPOP","TOT","PC_POP","A","2018",13.626,
"CHL","FBORNPOP","TOT","PC_POP","A","2002",1.2,
"CHL","FBORNPOP","TOT","PC_POP","A","2003",1.2,
"CHL","FBORNPOP","TOT","PC_POP","A","2004",1.4,
"CHL","FBORNPOP","TOT","PC_POP","A","2005",1.464,
"CHL","FBORNPOP","TOT","PC_POP","A","2006",1.521,
"CHL","FBORNPOP","TOT","PC_POP","A","2007",1.575,
"CHL","FBORNPOP","TOT","PC_POP","A","2008",1.753,
"CHL","FBORNPOP","TOT","PC_POP","A","2009",1.891,
"CHL","FBORNPOP","TOT","PC_POP","A","2010",2.071,
"CHL","FBORNPOP","TOT","PC_POP","A","2011",2.148,
"CHL","FBORNPOP","TOT","PC_POP","A","2012",2.233,
"CHL","FBORNPOP","TOT","PC_POP","A","2013",2.364,
"CHL","FBORNPOP","TOT","PC_POP","A","2014",2.486,
"CHL","FBORNPOP","TOT","PC_POP","A","2015",2.593,
"GRC","FBORNPOP","TOT","PC_POP","A","2001",10.255,
"GRC","FBORNPOP","TOT","PC_POP","A","2002",10.255,
"GRC","FBORNPOP","TOT","PC_POP","A","2004",0,
"GRC","FBORNPOP","TOT","PC_POP","A","2005",0,
"GRC","FBORNPOP","TOT","PC_POP","A","2006",0,
"GRC","FBORNPOP","TOT","PC_POP","A","2007",0,
"GRC","FBORNPOP","TOT","PC_POP","A","2008",0,
"GRC","FBORNPOP","TOT","PC_POP","A","2009",0,
"GRC","FBORNPOP","TOT","PC_POP","A","2010",0,
"GRC","FBORNPOP","TOT","PC_POP","A","2011",7.427,
"GRC","FBORNPOP","TOT","PC_POP","A","2012",6.757,
"GRC","FBORNPOP","TOT","PC_POP","A","2013",6.603,
"GRC","FBORNPOP","TOT","PC_POP","A","2014",0,
"GRC","FBORNPOP","TOT","PC_POP","A","2015",6.641,
"GRC","FBORNPOP","TOT","PC_POP","A","2017",5.811,
"IRL","FBORNPOP","TOT","PC_POP","A","1996",6.939,
"IRL","FBORNPOP","TOT","PC_POP","A","1997",7.402,
"IRL","FBORNPOP","TOT","PC_POP","A","1998",7.78,
"IRL","FBORNPOP","TOT","PC_POP","A","1999",8.167,
"IRL","FBORNPOP","TOT","PC_POP","A","2000",8.167,
"IRL","FBORNPOP","TOT","PC_POP","A","2001",8.665,
"IRL","FBORNPOP","TOT","PC_POP","A","2002",9.241,
"IRL","FBORNPOP","TOT","PC_POP","A","2003",10,
"IRL","FBORNPOP","TOT","PC_POP","A","2004",10.7,
"IRL","FBORNPOP","TOT","PC_POP","A","2005",11.415,
"IRL","FBORNPOP","TOT","PC_POP","A","2006",12.598,
"IRL","FBORNPOP","TOT","PC_POP","A","2007",14.216,
"IRL","FBORNPOP","TOT","PC_POP","A","2008",15.586,
"IRL","FBORNPOP","TOT","PC_POP","A","2009",16.481,
"IRL","FBORNPOP","TOT","PC_POP","A","2010",16.915,
"IRL","FBORNPOP","TOT","PC_POP","A","2011",16.603,
"IRL","FBORNPOP","TOT","PC_POP","A","2012",16.121,
"IRL","FBORNPOP","TOT","PC_POP","A","2013",16.039,
"IRL","FBORNPOP","TOT","PC_POP","A","2014",16.132,
"IRL","FBORNPOP","TOT","PC_POP","A","2015",16.376,
