"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.4143991,,
"POL","Poland","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.4143991,,
"POL","Poland","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.4143991,,
"POL","Poland","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.4143991,,
"POL","Poland","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.4143991,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,4.0952382,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,4.0952382,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,4.0952382,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,4.0952382,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,4.0952382,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,4.0952382,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,3.9761903,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,3.9761903,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,3.9761903,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,3.9761903,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,3.6904762,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,3.6904762,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,3.4863946,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,3.4863946,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,3.0782313,,
"PRT","Portugal","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.8103743,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,2.9087303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,2.9087303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,2.9087303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,2.9087303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,2.9087303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,2.7896826,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.6587303,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.1887755,,
"SVK","Slovak Republic","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.2794785,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.7551022,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.6530612,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.6530612,,
"ESP","Spain","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.4268708,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,2.6445577,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,2.6105442,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,2.6105442,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,2.6105442,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.5765307,,
"SWE","Sweden","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.5765307,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.1751699,,
"CHE","Switzerland","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.1751699,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,2.4591837,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.3996599,,
"TUR","Turkey","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.3996599,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,1.6037415,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,1.6037415,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,1.722789,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,1.6037415,,
"GBR","United Kingdom","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,1.5323129,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","1998","1998","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","1999","1999","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2000","2000","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2001","2001","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2002","2002","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2003","2003","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2004","2004","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2005","2005","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2006","2006","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2007","2007","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,1.0047619,,
"USA","United States","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,1.0047619,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,1.989796,,
"ISR","Israel","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,1.989796,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,1.8764173,,
"CHL","Chile","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,1.8764173,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.8577096,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.8577096,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.8577096,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.8236961,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.8236961,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.8236961,,
"SVN","Slovenia","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.5062358,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.4586167,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.4586167,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.1139455,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.1139455,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.1139455,,
"EST","Estonia","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.1139455,,
"LVA","Latvia","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.9903629,,
"LVA","Latvia","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.9903629,,
"AUS","Australia","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,1.6309524,,
"AUS","Australia","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,1.6309524,,
"AUS","Australia","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,1.9880953,,
"AUS","Australia","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,1.9880953,,
"AUS","Australia","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,1.9880953,,
"AUS","Australia","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,1.9404762,,
"AUT","Austria","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.4421768,,
"AUT","Austria","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.4421768,,
"AUT","Austria","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.4421768,,
"AUT","Austria","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.4421768,,
"AUT","Austria","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.4421768,,
"AUT","Austria","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.4421768,,
"BEL","Belgium","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.9948978,,
"BEL","Belgium","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.9948978,,
"BEL","Belgium","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,3.1309524,,
"BEL","Belgium","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,3.1309524,,
"BEL","Belgium","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.9948978,,
"BEL","Belgium","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.9948978,,
"CAN","Canada","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,1.5058106,,
"CAN","Canada","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,1.5058106,,
"CAN","Canada","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,1.5058106,,
"CAN","Canada","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,1.5058106,,
"CAN","Canada","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,1.5058106,,
"CAN","Canada","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,1.5058106,,
"CZE","Czech Republic","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.7511337,,
"CZE","Czech Republic","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.7511337,,
"CZE","Czech Republic","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.7511337,,
"CZE","Czech Republic","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.7511337,,
"CZE","Czech Republic","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.6604307,,
"CZE","Czech Republic","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.6604307,,
"DNK","Denmark","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.2749434,,
"DNK","Denmark","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.2749434,,
"DNK","Denmark","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.2749434,,
"DNK","Denmark","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.3202949,,
"DNK","Denmark","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.3202949,,
"DNK","Denmark","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.3202949,,
"FIN","Finland","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.1666667,,
"FRA","France","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.8701813,,
"FRA","France","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.8225625,,
"FRA","France","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.8225625,,
"FRA","France","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.8225625,,
"FRA","France","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.8225625,,
"FRA","France","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.8225625,,
"DEU","Germany","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.8418367,,
"DEU","Germany","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.8418367,,
"DEU","Germany","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.8418367,,
"DEU","Germany","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.8418367,,
"DEU","Germany","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.8418367,,
"DEU","Germany","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.8418367,,
"GRC","Greece","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.8503401,,
"GRC","Greece","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.8503401,,
"GRC","Greece","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.8503401,,
"GRC","Greece","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.4444444,,
"GRC","Greece","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.4444444,,
"GRC","Greece","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.4104307,,
"HUN","Hungary","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.2647393,,
"HUN","Hungary","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.2647393,,
"HUN","Hungary","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.2647393,,
"HUN","Hungary","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.2647393,,
"HUN","Hungary","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.2647393,,
"HUN","Hungary","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.0742631,,
"ISL","Iceland","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.4580498,,
"ISL","Iceland","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.4580498,,
"ISL","Iceland","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.4580498,,
"ISL","Iceland","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.4580498,,
"ISL","Iceland","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.4580498,,
"ISL","Iceland","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.4580498,,
"IRL","Ireland","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,1.978458,,
"IRL","Ireland","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,1.978458,,
"IRL","Ireland","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,1.978458,,
