"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","SOCEXP","PUB","PC_GDP","A","2008",16.279,
"CAN","SOCEXP","PUB","PC_GDP","A","2009",18.015,
"CAN","SOCEXP","PUB","PC_GDP","A","2010",17.529,
"CAN","SOCEXP","PUB","PC_GDP","A","2011",17.028,
"CAN","SOCEXP","PUB","PC_GDP","A","2012",17.062,
"CAN","SOCEXP","PUB","PC_GDP","A","2013",16.784,
"CAN","SOCEXP","PUB","PC_GDP","A","2014",16.691,
"CAN","SOCEXP","PUB","PC_GDP","A","2015",17.628,
"CAN","SOCEXP","PUB","PC_GDP","A","2016",17.436,
"CAN","SOCEXP","PUB","PC_GDP","A","2017",17.325,
"CZE","SOCEXP","PUB","PC_GDP","A","2005",18.074,
"CZE","SOCEXP","PUB","PC_GDP","A","2006",17.737,
"CZE","SOCEXP","PUB","PC_GDP","A","2007",17.521,
"CZE","SOCEXP","PUB","PC_GDP","A","2008",17.801,
"CZE","SOCEXP","PUB","PC_GDP","A","2009",20.118,
"CZE","SOCEXP","PUB","PC_GDP","A","2010",19.722,
"CZE","SOCEXP","PUB","PC_GDP","A","2011",19.758,
"CZE","SOCEXP","PUB","PC_GDP","A","2012",19.968,
"CZE","SOCEXP","PUB","PC_GDP","A","2013",20.902,
"CZE","SOCEXP","PUB","PC_GDP","A","2014",20.219,
"CZE","SOCEXP","PUB","PC_GDP","A","2015",19.395,
"CZE","SOCEXP","PUB","PC_GDP","A","2016",19.139,
"CZE","SOCEXP","PUB","PC_GDP","A","2017",18.998,
"CZE","SOCEXP","PUB","PC_GDP","A","2018",18.724,
"DNK","SOCEXP","PUB","PC_GDP","A","2005",25.195,
"DNK","SOCEXP","PUB","PC_GDP","A","2006",24.961,
"DNK","SOCEXP","PUB","PC_GDP","A","2007",24.982,
"DNK","SOCEXP","PUB","PC_GDP","A","2008",25.371,
"DNK","SOCEXP","PUB","PC_GDP","A","2009",28.251,
"DNK","SOCEXP","PUB","PC_GDP","A","2010",28.592,
"DNK","SOCEXP","PUB","PC_GDP","A","2011",28.634,
"DNK","SOCEXP","PUB","PC_GDP","A","2012",28.747,
"DNK","SOCEXP","PUB","PC_GDP","A","2013",28.776,
"DNK","SOCEXP","PUB","PC_GDP","A","2014",28.823,
"DNK","SOCEXP","PUB","PC_GDP","A","2015",28.99,
"DNK","SOCEXP","PUB","PC_GDP","A","2016",28.749,
"DNK","SOCEXP","PUB","PC_GDP","A","2017",28.121,
"DNK","SOCEXP","PUB","PC_GDP","A","2018",27.991,
"FIN","SOCEXP","PUB","PC_GDP","A","2005",23.974,
"FIN","SOCEXP","PUB","PC_GDP","A","2006",23.717,
"FIN","SOCEXP","PUB","PC_GDP","A","2007",22.816,
"FIN","SOCEXP","PUB","PC_GDP","A","2008",23.283,
"FIN","SOCEXP","PUB","PC_GDP","A","2009",26.87,
"FIN","SOCEXP","PUB","PC_GDP","A","2010",27.341,
"FIN","SOCEXP","PUB","PC_GDP","A","2011",27.086,
"FIN","SOCEXP","PUB","PC_GDP","A","2012",28.346,
"FIN","SOCEXP","PUB","PC_GDP","A","2013",29.422,
"FIN","SOCEXP","PUB","PC_GDP","A","2014",30.191,
"FIN","SOCEXP","PUB","PC_GDP","A","2015",30.392,
"FIN","SOCEXP","PUB","PC_GDP","A","2016",29.817,
"FIN","SOCEXP","PUB","PC_GDP","A","2017",28.883,
"FIN","SOCEXP","PUB","PC_GDP","A","2018",28.707,
"FRA","SOCEXP","PUB","PC_GDP","A","2005",28.726,
"FRA","SOCEXP","PUB","PC_GDP","A","2006",28.275,
"FRA","SOCEXP","PUB","PC_GDP","A","2007",28.065,
"FRA","SOCEXP","PUB","PC_GDP","A","2008",28.327,
"FRA","SOCEXP","PUB","PC_GDP","A","2009",31.018,
"FRA","SOCEXP","PUB","PC_GDP","A","2010",31.036,
"FRA","SOCEXP","PUB","PC_GDP","A","2011",30.817,
"FRA","SOCEXP","PUB","PC_GDP","A","2012",31.358,
"FRA","SOCEXP","PUB","PC_GDP","A","2013",31.876,
"FRA","SOCEXP","PUB","PC_GDP","A","2014",32.213,
"FRA","SOCEXP","PUB","PC_GDP","A","2015",31.982,
"FRA","SOCEXP","PUB","PC_GDP","A","2016",31.969,
"FRA","SOCEXP","PUB","PC_GDP","A","2017",31.789,
"FRA","SOCEXP","PUB","PC_GDP","A","2018",31.196,
"DEU","SOCEXP","PUB","PC_GDP","A","2005",26.237,
"DEU","SOCEXP","PUB","PC_GDP","A","2006",25.016,
"DEU","SOCEXP","PUB","PC_GDP","A","2007",24.074,
"DEU","SOCEXP","PUB","PC_GDP","A","2008",24.203,
"DEU","SOCEXP","PUB","PC_GDP","A","2009",26.644,
"DEU","SOCEXP","PUB","PC_GDP","A","2010",25.897,
"DEU","SOCEXP","PUB","PC_GDP","A","2011",24.662,
"DEU","SOCEXP","PUB","PC_GDP","A","2012",24.532,
"DEU","SOCEXP","PUB","PC_GDP","A","2013",24.691,
"DEU","SOCEXP","PUB","PC_GDP","A","2014",24.707,
"DEU","SOCEXP","PUB","PC_GDP","A","2015",24.862,
"DEU","SOCEXP","PUB","PC_GDP","A","2016",25.061,
"DEU","SOCEXP","PUB","PC_GDP","A","2017",25.051,
"DEU","SOCEXP","PUB","PC_GDP","A","2018",25.144,
"GRC","SOCEXP","PUB","PC_GDP","A","2005",19.875,
"GRC","SOCEXP","PUB","PC_GDP","A","2006",20.004,
"GRC","SOCEXP","PUB","PC_GDP","A","2007",20.417,
"GRC","SOCEXP","PUB","PC_GDP","A","2008",21.274,
"GRC","SOCEXP","PUB","PC_GDP","A","2009",23.973,
"GRC","SOCEXP","PUB","PC_GDP","A","2010",24.851,
"GRC","SOCEXP","PUB","PC_GDP","A","2011",26.037,
"GRC","SOCEXP","PUB","PC_GDP","A","2012",26.878,
"GRC","SOCEXP","PUB","PC_GDP","A","2013",25.089,
"GRC","SOCEXP","PUB","PC_GDP","A","2014",25.173,
"GRC","SOCEXP","PUB","PC_GDP","A","2015",25.425,
"GRC","SOCEXP","PUB","PC_GDP","A","2016",25.739,
"GRC","SOCEXP","PUB","PC_GDP","A","2017",24.849,
"GRC","SOCEXP","PUB","PC_GDP","A","2018",23.451,
"HUN","SOCEXP","PUB","PC_GDP","A","2005",21.854,
"HUN","SOCEXP","PUB","PC_GDP","A","2006",22.202,
"HUN","SOCEXP","PUB","PC_GDP","A","2007",22.437,
"HUN","SOCEXP","PUB","PC_GDP","A","2008",22.679,
"HUN","SOCEXP","PUB","PC_GDP","A","2009",23.28,
"HUN","SOCEXP","PUB","PC_GDP","A","2010",23.035,
"HUN","SOCEXP","PUB","PC_GDP","A","2011",22.357,
"HUN","SOCEXP","PUB","PC_GDP","A","2012",22.656,
"HUN","SOCEXP","PUB","PC_GDP","A","2013",22.256,
"HUN","SOCEXP","PUB","PC_GDP","A","2014",21.527,
"HUN","SOCEXP","PUB","PC_GDP","A","2015",20.888,
"HUN","SOCEXP","PUB","PC_GDP","A","2016",20.798,
"HUN","SOCEXP","PUB","PC_GDP","A","2017",20.18,
"HUN","SOCEXP","PUB","PC_GDP","A","2018",19.447,
"ISL","SOCEXP","PUB","PC_GDP","A","2005",15.948,
"ISL","SOCEXP","PUB","PC_GDP","A","2006",15.499,
"ISL","SOCEXP","PUB","PC_GDP","A","2007",14.622,
"ISL","SOCEXP","PUB","PC_GDP","A","2008",15.061,
"ISL","SOCEXP","PUB","PC_GDP","A","2009",17.285,
"ISL","SOCEXP","PUB","PC_GDP","A","2010",16.902,
"ISL","SOCEXP","PUB","PC_GDP","A","2011",17.029,
"ISL","SOCEXP","PUB","PC_GDP","A","2012",16.668,
"ISL","SOCEXP","PUB","PC_GDP","A","2013",16.206,
"ISL","SOCEXP","PUB","PC_GDP","A","2014",16.334,
"ISL","SOCEXP","PUB","PC_GDP","A","2015",15.482,
"ISL","SOCEXP","PUB","PC_GDP","A","2016",15.093,
"ISL","SOCEXP","PUB","PC_GDP","A","2017",15.944,
"ISL","SOCEXP","PUB","PC_GDP","A","2018",16.012,
"IRL","SOCEXP","PUB","PC_GDP","A","2005",15.911,
"IRL","SOCEXP","PUB","PC_GDP","A","2006",15.889,
"IRL","SOCEXP","PUB","PC_GDP","A","2007",16.755,
"IRL","SOCEXP","PUB","PC_GDP","A","2008",19.785,
"IRL","SOCEXP","PUB","PC_GDP","A","2009",23.737,
"IRL","SOCEXP","PUB","PC_GDP","A","2010",24.568,
"IRL","SOCEXP","PUB","PC_GDP","A","2011",23.672,
"IRL","SOCEXP","PUB","PC_GDP","A","2012",23.355,
"IRL","SOCEXP","PUB","PC_GDP","A","2013",22.187,
"IRL","SOCEXP","PUB","PC_GDP","A","2014",20.404,
"IRL","SOCEXP","PUB","PC_GDP","A","2015",15.514,
"IRL","SOCEXP","PUB","PC_GDP","A","2016",14.927,
"IRL","SOCEXP","PUB","PC_GDP","A","2017",14.336,
"IRL","SOCEXP","PUB","PC_GDP","A","2018",14.378,
"ITA","SOCEXP","PUB","PC_GDP","A","2005",24.173,
"ITA","SOCEXP","PUB","PC_GDP","A","2006",24.299,
"ITA","SOCEXP","PUB","PC_GDP","A","2007",24.138,
"ITA","SOCEXP","PUB","PC_GDP","A","2008",25.084,
"ITA","SOCEXP","PUB","PC_GDP","A","2009",27.105,
"ITA","SOCEXP","PUB","PC_GDP","A","2010",27.124,
"ITA","SOCEXP","PUB","PC_GDP","A","2011",26.804,
"ITA","SOCEXP","PUB","PC_GDP","A","2012",27.59,
"ITA","SOCEXP","PUB","PC_GDP","A","2013",28.167,
"ITA","SOCEXP","PUB","PC_GDP","A","2014",28.364,
"ITA","SOCEXP","PUB","PC_GDP","A","2015",28.481,
"ITA","SOCEXP","PUB","PC_GDP","A","2016",28.301,
"ITA","SOCEXP","PUB","PC_GDP","A","2017",28.144,
"ITA","SOCEXP","PUB","PC_GDP","A","2018",27.91,
"JPN","SOCEXP","PUB","PC_GDP","A","2005",17.17,
"JPN","SOCEXP","PUB","PC_GDP","A","2006",17.303,
"JPN","SOCEXP","PUB","PC_GDP","A","2007",17.713,
"JPN","SOCEXP","PUB","PC_GDP","A","2008",18.722,
"JPN","SOCEXP","PUB","PC_GDP","A","2009",20.899,
"JPN","SOCEXP","PUB","PC_GDP","A","2010",21.256,
"JPN","SOCEXP","PUB","PC_GDP","A","2011",22.292,
"JPN","SOCEXP","PUB","PC_GDP","A","2012",22.229,
"JPN","SOCEXP","PUB","PC_GDP","A","2013",22.155,
"JPN","SOCEXP","PUB","PC_GDP","A","2014",21.911,
"JPN","SOCEXP","PUB","PC_GDP","A","2015",21.877,
"KOR","SOCEXP","PUB","PC_GDP","A","2005",6.121,
"KOR","SOCEXP","PUB","PC_GDP","A","2006",6.973,
"KOR","SOCEXP","PUB","PC_GDP","A","2007",7.084,
"KOR","SOCEXP","PUB","PC_GDP","A","2008",7.591,
"KOR","SOCEXP","PUB","PC_GDP","A","2009",8.445,
"KOR","SOCEXP","PUB","PC_GDP","A","2010",8.216,
"KOR","SOCEXP","PUB","PC_GDP","A","2011",8.143,
"KOR","SOCEXP","PUB","PC_GDP","A","2012",8.708,
"KOR","SOCEXP","PUB","PC_GDP","A","2013",9.266,
"KOR","SOCEXP","PUB","PC_GDP","A","2014",9.666,
"KOR","SOCEXP","PUB","PC_GDP","A","2015",10.213,
"KOR","SOCEXP","PUB","PC_GDP","A","2016",10.52,
"KOR","SOCEXP","PUB","PC_GDP","A","2017",10.628,
"KOR","SOCEXP","PUB","PC_GDP","A","2018",11.126,
"LUX","SOCEXP","PUB","PC_GDP","A","2005",22.833,
"LUX","SOCEXP","PUB","PC_GDP","A","2006",21.397,
"LUX","SOCEXP","PUB","PC_GDP","A","2007",20.211,
"LUX","SOCEXP","PUB","PC_GDP","A","2008",21.937,
"LUX","SOCEXP","PUB","PC_GDP","A","2009",24.037,
"LUX","SOCEXP","PUB","PC_GDP","A","2010",23.139,
"LUX","SOCEXP","PUB","PC_GDP","A","2011",21.19,
"LUX","SOCEXP","PUB","PC_GDP","A","2012",22.889,
"LUX","SOCEXP","PUB","PC_GDP","A","2013",23.08,
"LUX","SOCEXP","PUB","PC_GDP","A","2014",22.367,
"LUX","SOCEXP","PUB","PC_GDP","A","2015",22.097,
"LUX","SOCEXP","PUB","PC_GDP","A","2016",22.184,
"LUX","SOCEXP","PUB","PC_GDP","A","2017",22.566,
"LUX","SOCEXP","PUB","PC_GDP","A","2018",22.405,
"MEX","SOCEXP","PUB","PC_GDP","A","2005",6.145,
"MEX","SOCEXP","PUB","PC_GDP","A","2006",6.26,
"MEX","SOCEXP","PUB","PC_GDP","A","2007",6.255,
"MEX","SOCEXP","PUB","PC_GDP","A","2008",6.704,
"MEX","SOCEXP","PUB","PC_GDP","A","2009",7.262,
"MEX","SOCEXP","PUB","PC_GDP","A","2010",7.368,
"MEX","SOCEXP","PUB","PC_GDP","A","2011",7.222,
"MEX","SOCEXP","PUB","PC_GDP","A","2012",7.235,
"MEX","SOCEXP","PUB","PC_GDP","A","2013",7.566,
"MEX","SOCEXP","PUB","PC_GDP","A","2014",7.568,
"MEX","SOCEXP","PUB","PC_GDP","A","2015",7.682,
"MEX","SOCEXP","PUB","PC_GDP","A","2016",7.521,
"NLD","SOCEXP","PUB","PC_GDP","A","2005",20.228,
"NLD","SOCEXP","PUB","PC_GDP","A","2006",16.468,
"NLD","SOCEXP","PUB","PC_GDP","A","2007",16.582,
"NLD","SOCEXP","PUB","PC_GDP","A","2008",15.734,
"NLD","SOCEXP","PUB","PC_GDP","A","2009",17.361,
"NLD","SOCEXP","PUB","PC_GDP","A","2010",17.782,
"NLD","SOCEXP","PUB","PC_GDP","A","2011",17.747,
"NLD","SOCEXP","PUB","PC_GDP","A","2012",18.214,
"NLD","SOCEXP","PUB","PC_GDP","A","2013",18.452,
"NLD","SOCEXP","PUB","PC_GDP","A","2014",18.098,
"NLD","SOCEXP","PUB","PC_GDP","A","2015",17.729,
"NLD","SOCEXP","PUB","PC_GDP","A","2016",17.487,
"NLD","SOCEXP","PUB","PC_GDP","A","2017",16.999,
"NLD","SOCEXP","PUB","PC_GDP","A","2018",16.679,
"NZL","SOCEXP","PUB","PC_GDP","A","2005",17.781,
"NZL","SOCEXP","PUB","PC_GDP","A","2006",18.477,
"NZL","SOCEXP","PUB","PC_GDP","A","2007",18.254,
"NZL","SOCEXP","PUB","PC_GDP","A","2008",19.643,
"NZL","SOCEXP","PUB","PC_GDP","A","2009",20.692,
"NZL","SOCEXP","PUB","PC_GDP","A","2010",20.43,
"NZL","SOCEXP","PUB","PC_GDP","A","2011",20.043,
"NZL","SOCEXP","PUB","PC_GDP","A","2012",20.139,
"NZL","SOCEXP","PUB","PC_GDP","A","2013",19.476,
"NZL","SOCEXP","PUB","PC_GDP","A","2014",19.617,
"NZL","SOCEXP","PUB","PC_GDP","A","2015",19.211,
"NZL","SOCEXP","PUB","PC_GDP","A","2016",18.921,
"NZL","SOCEXP","PUB","PC_GDP","A","2017",18.573,
"NZL","SOCEXP","PUB","PC_GDP","A","2018",18.93,
"NOR","SOCEXP","PUB","PC_GDP","A","2005",20.748,
"NOR","SOCEXP","PUB","PC_GDP","A","2006",19.488,
"NOR","SOCEXP","PUB","PC_GDP","A","2007",19.596,
"NOR","SOCEXP","PUB","PC_GDP","A","2008",19.212,
"NOR","SOCEXP","PUB","PC_GDP","A","2009",22.436,
"NOR","SOCEXP","PUB","PC_GDP","A","2010",22.026,
"NOR","SOCEXP","PUB","PC_GDP","A","2011",21.497,
"NOR","SOCEXP","PUB","PC_GDP","A","2012",21.426,
"NOR","SOCEXP","PUB","PC_GDP","A","2013",21.894,
"NOR","SOCEXP","PUB","PC_GDP","A","2014",22.828,
"NOR","SOCEXP","PUB","PC_GDP","A","2015",24.701,
"NOR","SOCEXP","PUB","PC_GDP","A","2016",25.734,
"NOR","SOCEXP","PUB","PC_GDP","A","2017",25.336,
"NOR","SOCEXP","PUB","PC_GDP","A","2018",24.977,
"POL","SOCEXP","PUB","PC_GDP","A","2005",20.761,
"POL","SOCEXP","PUB","PC_GDP","A","2006",20.495,
"POL","SOCEXP","PUB","PC_GDP","A","2007",19.406,
"POL","SOCEXP","PUB","PC_GDP","A","2008",20.095,
"POL","SOCEXP","PUB","PC_GDP","A","2009",21.188,
"POL","SOCEXP","PUB","PC_GDP","A","2010",20.629,
"POL","SOCEXP","PUB","PC_GDP","A","2011",19.442,
"POL","SOCEXP","PUB","PC_GDP","A","2012",19.556,
"POL","SOCEXP","PUB","PC_GDP","A","2013",20.477,
"POL","SOCEXP","PUB","PC_GDP","A","2014",20.345,
"POL","SOCEXP","PUB","PC_GDP","A","2015",20.22,
"POL","SOCEXP","PUB","PC_GDP","A","2016",21.204,
"POL","SOCEXP","PUB","PC_GDP","A","2017",20.959,
"POL","SOCEXP","PUB","PC_GDP","A","2018",21.133,
"PRT","SOCEXP","PUB","PC_GDP","A","2005",22.287,
"PRT","SOCEXP","PUB","PC_GDP","A","2006",22.019,
"PRT","SOCEXP","PUB","PC_GDP","A","2007",21.727,
"PRT","SOCEXP","PUB","PC_GDP","A","2008",22.184,
"PRT","SOCEXP","PUB","PC_GDP","A","2009",24.542,
"PRT","SOCEXP","PUB","PC_GDP","A","2010",24.474,
"PRT","SOCEXP","PUB","PC_GDP","A","2011",24.388,
"PRT","SOCEXP","PUB","PC_GDP","A","2012",24.525,
"PRT","SOCEXP","PUB","PC_GDP","A","2013",25.573,
"PRT","SOCEXP","PUB","PC_GDP","A","2014",25.069,
"PRT","SOCEXP","PUB","PC_GDP","A","2015",24.039,
"PRT","SOCEXP","PUB","PC_GDP","A","2016",23.673,
"PRT","SOCEXP","PUB","PC_GDP","A","2017",23.711,
"PRT","SOCEXP","PUB","PC_GDP","A","2018",22.613,
"SVK","SOCEXP","PUB","PC_GDP","A","2005",15.782,
"SVK","SOCEXP","PUB","PC_GDP","A","2006",15.526,
"SVK","SOCEXP","PUB","PC_GDP","A","2007",15.283,
"SVK","SOCEXP","PUB","PC_GDP","A","2008",15.337,
"SVK","SOCEXP","PUB","PC_GDP","A","2009",18.2,
"SVK","SOCEXP","PUB","PC_GDP","A","2010",18,
"SVK","SOCEXP","PUB","PC_GDP","A","2011",17.688,
"SVK","SOCEXP","PUB","PC_GDP","A","2012",17.84,
"SVK","SOCEXP","PUB","PC_GDP","A","2013",18.025,
"SVK","SOCEXP","PUB","PC_GDP","A","2014",18.09,
"SVK","SOCEXP","PUB","PC_GDP","A","2015",17.8,
"SVK","SOCEXP","PUB","PC_GDP","A","2016",17.777,
"SVK","SOCEXP","PUB","PC_GDP","A","2017",17.345,
"SVK","SOCEXP","PUB","PC_GDP","A","2018",16.953,
"ESP","SOCEXP","PUB","PC_GDP","A","2005",20.408,
"ESP","SOCEXP","PUB","PC_GDP","A","2006",20.43,
"ESP","SOCEXP","PUB","PC_GDP","A","2007",20.797,
"ESP","SOCEXP","PUB","PC_GDP","A","2008",22.19,
"ESP","SOCEXP","PUB","PC_GDP","A","2009",25.384,
"ESP","SOCEXP","PUB","PC_GDP","A","2010",24.722,
"ESP","SOCEXP","PUB","PC_GDP","A","2011",25.395,
"ESP","SOCEXP","PUB","PC_GDP","A","2012",25.341,
"ESP","SOCEXP","PUB","PC_GDP","A","2013",25.559,
"ESP","SOCEXP","PUB","PC_GDP","A","2014",25.231,
"ESP","SOCEXP","PUB","PC_GDP","A","2015",24.656,
"ESP","SOCEXP","PUB","PC_GDP","A","2016",24.251,
"ESP","SOCEXP","PUB","PC_GDP","A","2017",23.854,
"ESP","SOCEXP","PUB","PC_GDP","A","2018",23.709,
"SWE","SOCEXP","PUB","PC_GDP","A","2005",27.325,
"SWE","SOCEXP","PUB","PC_GDP","A","2006",26.61,
"SWE","SOCEXP","PUB","PC_GDP","A","2007",25.483,
"SWE","SOCEXP","PUB","PC_GDP","A","2008",25.55,
"SWE","SOCEXP","PUB","PC_GDP","A","2009",27.632,
"SWE","SOCEXP","PUB","PC_GDP","A","2010",26.255,
"SWE","SOCEXP","PUB","PC_GDP","A","2011",25.59,
"SWE","SOCEXP","PUB","PC_GDP","A","2012",26.507,
"SWE","SOCEXP","PUB","PC_GDP","A","2013",27.174,
"SWE","SOCEXP","PUB","PC_GDP","A","2014",26.804,
"SWE","SOCEXP","PUB","PC_GDP","A","2015",26.341,
"SWE","SOCEXP","PUB","PC_GDP","A","2016",26.421,
"SWE","SOCEXP","PUB","PC_GDP","A","2017",26.143,
"SWE","SOCEXP","PUB","PC_GDP","A","2018",26.055,
"CHE","SOCEXP","PUB","PC_GDP","A","2005",15.622,
"CHE","SOCEXP","PUB","PC_GDP","A","2006",14.697,
"CHE","SOCEXP","PUB","PC_GDP","A","2007",14.085,
"CHE","SOCEXP","PUB","PC_GDP","A","2008",13.818,
"CHE","SOCEXP","PUB","PC_GDP","A","2009",15.256,
"CHE","SOCEXP","PUB","PC_GDP","A","2010",15.061,
"CHE","SOCEXP","PUB","PC_GDP","A","2011",14.928,
"CHE","SOCEXP","PUB","PC_GDP","A","2012",15.287,
"CHE","SOCEXP","PUB","PC_GDP","A","2013",15.439,
"CHE","SOCEXP","PUB","PC_GDP","A","2014",15.502,
"CHE","SOCEXP","PUB","PC_GDP","A","2015",15.885,
"CHE","SOCEXP","PUB","PC_GDP","A","2016",15.907,
"CHE","SOCEXP","PUB","PC_GDP","A","2017",16.124,
"CHE","SOCEXP","PUB","PC_GDP","A","2018",16.023,
"TUR","SOCEXP","PUB","PC_GDP","A","2005",10.087,
"TUR","SOCEXP","PUB","PC_GDP","A","2006",10.358,
"TUR","SOCEXP","PUB","PC_GDP","A","2007",10.907,
"TUR","SOCEXP","PUB","PC_GDP","A","2008",11.106,
"TUR","SOCEXP","PUB","PC_GDP","A","2009",13.022,
"TUR","SOCEXP","PUB","PC_GDP","A","2010",12.336,
"TUR","SOCEXP","PUB","PC_GDP","A","2011",11.858,
"TUR","SOCEXP","PUB","PC_GDP","A","2012",12.004,
"TUR","SOCEXP","PUB","PC_GDP","A","2013",11.804,
"TUR","SOCEXP","PUB","PC_GDP","A","2014",11.696,
"TUR","SOCEXP","PUB","PC_GDP","A","2015",11.572,
"TUR","SOCEXP","PUB","PC_GDP","A","2016",12.524,
"GBR","SOCEXP","PUB","PC_GDP","A","2005",18.338,
"GBR","SOCEXP","PUB","PC_GDP","A","2006",18.239,
"GBR","SOCEXP","PUB","PC_GDP","A","2007",18.814,
"GBR","SOCEXP","PUB","PC_GDP","A","2008",20.108,
"GBR","SOCEXP","PUB","PC_GDP","A","2009",22.242,
"GBR","SOCEXP","PUB","PC_GDP","A","2010",22.423,
"GBR","SOCEXP","PUB","PC_GDP","A","2011",22.16,
"GBR","SOCEXP","PUB","PC_GDP","A","2012",22.229,
"GBR","SOCEXP","PUB","PC_GDP","A","2013",22.45,
"GBR","SOCEXP","PUB","PC_GDP","A","2014",21.858,
"GBR","SOCEXP","PUB","PC_GDP","A","2015",21.609,
"GBR","SOCEXP","PUB","PC_GDP","A","2016",21.24,
"GBR","SOCEXP","PUB","PC_GDP","A","2017",20.753,
"GBR","SOCEXP","PUB","PC_GDP","A","2018",20.591,
"USA","SOCEXP","PUB","PC_GDP","A","2005",15.647,
"USA","SOCEXP","PUB","PC_GDP","A","2006",15.727,
"USA","SOCEXP","PUB","PC_GDP","A","2007",15.862,
"USA","SOCEXP","PUB","PC_GDP","A","2008",16.5,
"USA","SOCEXP","PUB","PC_GDP","A","2009",18.595,
"USA","SOCEXP","PUB","PC_GDP","A","2010",19.368,
"USA","SOCEXP","PUB","PC_GDP","A","2011",19.083,
"USA","SOCEXP","PUB","PC_GDP","A","2012",18.83,
"USA","SOCEXP","PUB","PC_GDP","A","2013",18.804,
"USA","SOCEXP","PUB","PC_GDP","A","2014",18.783,
"USA","SOCEXP","PUB","PC_GDP","A","2015",18.848,
"USA","SOCEXP","PUB","PC_GDP","A","2016",18.91,
"USA","SOCEXP","PUB","PC_GDP","A","2017",18.886,
"USA","SOCEXP","PUB","PC_GDP","A","2018",18.717,
"CHL","SOCEXP","PUB","PC_GDP","A","2005",8.871,
"CHL","SOCEXP","PUB","PC_GDP","A","2006",8.258,
"CHL","SOCEXP","PUB","PC_GDP","A","2007",8.431,
"CHL","SOCEXP","PUB","PC_GDP","A","2008",9.493,
"CHL","SOCEXP","PUB","PC_GDP","A","2009",11.062,
"CHL","SOCEXP","PUB","PC_GDP","A","2010",10.432,
"CHL","SOCEXP","PUB","PC_GDP","A","2011",9.962,
"CHL","SOCEXP","PUB","PC_GDP","A","2012",10.078,
"CHL","SOCEXP","PUB","PC_GDP","A","2013",9.996,
"CHL","SOCEXP","PUB","PC_GDP","A","2014",10.265,
"CHL","SOCEXP","PUB","PC_GDP","A","2015",10.772,
"CHL","SOCEXP","PUB","PC_GDP","A","2016",11.023,
