"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","LIFEEXP","TOT","YR","A","1999",78.4,
"NOR","LIFEEXP","TOT","YR","A","2000",78.8,
"NOR","LIFEEXP","TOT","YR","A","2001",78.9,
"NOR","LIFEEXP","TOT","YR","A","2002",79,
"NOR","LIFEEXP","TOT","YR","A","2003",79.6,
"NOR","LIFEEXP","TOT","YR","A","2004",80.1,
"NOR","LIFEEXP","TOT","YR","A","2005",80.3,
"NOR","LIFEEXP","TOT","YR","A","2006",80.6,
"NOR","LIFEEXP","TOT","YR","A","2007",80.6,
"NOR","LIFEEXP","TOT","YR","A","2008",80.8,
"NOR","LIFEEXP","TOT","YR","A","2009",81,
"NOR","LIFEEXP","TOT","YR","A","2010",81.2,
"NOR","LIFEEXP","TOT","YR","A","2011",81.4,
"NOR","LIFEEXP","TOT","YR","A","2012",81.5,
"NOR","LIFEEXP","TOT","YR","A","2013",81.8,
"NOR","LIFEEXP","TOT","YR","A","2014",82.2,
"NOR","LIFEEXP","TOT","YR","A","2015",82.4,
"NOR","LIFEEXP","TOT","YR","A","2016",82.5,
"NOR","LIFEEXP","TOT","YR","A","2017",82.7,
"POL","LIFEEXP","TOT","YR","A","1995",72.1,
"POL","LIFEEXP","TOT","YR","A","1996",72.4,
"POL","LIFEEXP","TOT","YR","A","1997",72.8,
"POL","LIFEEXP","TOT","YR","A","1998",73.2,
"POL","LIFEEXP","TOT","YR","A","1999",73.2,
"POL","LIFEEXP","TOT","YR","A","2000",73.8,"B"
"POL","LIFEEXP","TOT","YR","A","2001",74.2,
"POL","LIFEEXP","TOT","YR","A","2002",74.6,
"POL","LIFEEXP","TOT","YR","A","2003",74.7,
"POL","LIFEEXP","TOT","YR","A","2004",74.9,
"POL","LIFEEXP","TOT","YR","A","2005",75.1,
"POL","LIFEEXP","TOT","YR","A","2006",75.3,
"POL","LIFEEXP","TOT","YR","A","2007",75.4,
"POL","LIFEEXP","TOT","YR","A","2008",75.7,
"POL","LIFEEXP","TOT","YR","A","2009",75.8,"B"
"POL","LIFEEXP","TOT","YR","A","2010",76.5,
"POL","LIFEEXP","TOT","YR","A","2011",76.8,
"POL","LIFEEXP","TOT","YR","A","2012",76.9,
"POL","LIFEEXP","TOT","YR","A","2013",77.1,
"POL","LIFEEXP","TOT","YR","A","2014",77.7,
"POL","LIFEEXP","TOT","YR","A","2015",77.6,
"POL","LIFEEXP","TOT","YR","A","2016",78,
"POL","LIFEEXP","TOT","YR","A","2017",77.9,
"PRT","LIFEEXP","TOT","YR","A","1995",75.4,
"PRT","LIFEEXP","TOT","YR","A","1996",75.3,
"PRT","LIFEEXP","TOT","YR","A","1997",75.8,
"PRT","LIFEEXP","TOT","YR","A","1998",76,
"PRT","LIFEEXP","TOT","YR","A","1999",76.3,
"PRT","LIFEEXP","TOT","YR","A","2000",76.9,
"PRT","LIFEEXP","TOT","YR","A","2001",77.2,
"PRT","LIFEEXP","TOT","YR","A","2002",77.4,
"PRT","LIFEEXP","TOT","YR","A","2003",77.5,
"PRT","LIFEEXP","TOT","YR","A","2004",78.4,
"PRT","LIFEEXP","TOT","YR","A","2005",78.2,
"PRT","LIFEEXP","TOT","YR","A","2006",79,
"PRT","LIFEEXP","TOT","YR","A","2007",79.2,
"PRT","LIFEEXP","TOT","YR","A","2008",79.5,
"PRT","LIFEEXP","TOT","YR","A","2009",79.7,
"PRT","LIFEEXP","TOT","YR","A","2010",80,
"PRT","LIFEEXP","TOT","YR","A","2011",80.6,
"PRT","LIFEEXP","TOT","YR","A","2012",80.5,
"PRT","LIFEEXP","TOT","YR","A","2013",80.8,
"PRT","LIFEEXP","TOT","YR","A","2014",81.2,
"PRT","LIFEEXP","TOT","YR","A","2015",81.2,
"PRT","LIFEEXP","TOT","YR","A","2016",81.2,
"PRT","LIFEEXP","TOT","YR","A","2017",81.5,
"SVK","LIFEEXP","TOT","YR","A","1995",72.5,
"SVK","LIFEEXP","TOT","YR","A","1996",72.9,
"SVK","LIFEEXP","TOT","YR","A","1997",72.9,
"SVK","LIFEEXP","TOT","YR","A","1998",72.8,
"SVK","LIFEEXP","TOT","YR","A","1999",73.2,
"SVK","LIFEEXP","TOT","YR","A","2000",73.4,
"SVK","LIFEEXP","TOT","YR","A","2001",73.6,
"SVK","LIFEEXP","TOT","YR","A","2002",73.8,
"SVK","LIFEEXP","TOT","YR","A","2003",73.8,
"SVK","LIFEEXP","TOT","YR","A","2004",74.2,
"SVK","LIFEEXP","TOT","YR","A","2005",74.2,
"SVK","LIFEEXP","TOT","YR","A","2006",74.4,
"SVK","LIFEEXP","TOT","YR","A","2007",74.5,
"SVK","LIFEEXP","TOT","YR","A","2008",75,
"SVK","LIFEEXP","TOT","YR","A","2009",75.3,
"SVK","LIFEEXP","TOT","YR","A","2010",75.6,
"SVK","LIFEEXP","TOT","YR","A","2011",76.1,
"SVK","LIFEEXP","TOT","YR","A","2012",76.2,
"SVK","LIFEEXP","TOT","YR","A","2013",76.5,
"SVK","LIFEEXP","TOT","YR","A","2014",76.9,
"SVK","LIFEEXP","TOT","YR","A","2015",76.7,
"SVK","LIFEEXP","TOT","YR","A","2016",77.3,
"SVK","LIFEEXP","TOT","YR","A","2017",77.3,
"ESP","LIFEEXP","TOT","YR","A","1995",78.1,
"ESP","LIFEEXP","TOT","YR","A","1996",78.3,
"ESP","LIFEEXP","TOT","YR","A","1997",78.8,
"ESP","LIFEEXP","TOT","YR","A","1998",78.9,
"ESP","LIFEEXP","TOT","YR","A","1999",78.8,
"ESP","LIFEEXP","TOT","YR","A","2000",79.3,
"ESP","LIFEEXP","TOT","YR","A","2001",79.8,
"ESP","LIFEEXP","TOT","YR","A","2002",79.9,
"ESP","LIFEEXP","TOT","YR","A","2003",79.7,
"ESP","LIFEEXP","TOT","YR","A","2004",80.4,
"ESP","LIFEEXP","TOT","YR","A","2005",80.3,
"ESP","LIFEEXP","TOT","YR","A","2006",81.1,
"ESP","LIFEEXP","TOT","YR","A","2007",81.2,
"ESP","LIFEEXP","TOT","YR","A","2008",81.5,
"ESP","LIFEEXP","TOT","YR","A","2009",81.9,
"ESP","LIFEEXP","TOT","YR","A","2010",82.4,
"ESP","LIFEEXP","TOT","YR","A","2011",82.6,
"ESP","LIFEEXP","TOT","YR","A","2012",82.5,
"ESP","LIFEEXP","TOT","YR","A","2013",83.2,
"ESP","LIFEEXP","TOT","YR","A","2014",83.3,
"ESP","LIFEEXP","TOT","YR","A","2015",82.9,
"ESP","LIFEEXP","TOT","YR","A","2016",83.4,
"ESP","LIFEEXP","TOT","YR","A","2017",83.4,
"SWE","LIFEEXP","TOT","YR","A","1995",79,
"SWE","LIFEEXP","TOT","YR","A","1996",79.2,
"SWE","LIFEEXP","TOT","YR","A","1997",79.4,
"SWE","LIFEEXP","TOT","YR","A","1998",79.5,
"SWE","LIFEEXP","TOT","YR","A","1999",79.6,
"SWE","LIFEEXP","TOT","YR","A","2000",79.7,
"SWE","LIFEEXP","TOT","YR","A","2001",79.9,
"SWE","LIFEEXP","TOT","YR","A","2002",79.9,
"SWE","LIFEEXP","TOT","YR","A","2003",80.3,
"SWE","LIFEEXP","TOT","YR","A","2004",80.6,
"SWE","LIFEEXP","TOT","YR","A","2005",80.7,
"SWE","LIFEEXP","TOT","YR","A","2006",81,
"SWE","LIFEEXP","TOT","YR","A","2007",81.1,
"SWE","LIFEEXP","TOT","YR","A","2008",81.3,
"SWE","LIFEEXP","TOT","YR","A","2009",81.5,
"SWE","LIFEEXP","TOT","YR","A","2010",81.6,
"SWE","LIFEEXP","TOT","YR","A","2011",81.9,
"SWE","LIFEEXP","TOT","YR","A","2012",81.8,
"SWE","LIFEEXP","TOT","YR","A","2013",82,
"SWE","LIFEEXP","TOT","YR","A","2014",82.3,
"SWE","LIFEEXP","TOT","YR","A","2015",82.3,
"SWE","LIFEEXP","TOT","YR","A","2016",82.4,
"SWE","LIFEEXP","TOT","YR","A","2017",82.5,
"CHE","LIFEEXP","TOT","YR","A","1995",78.7,
"CHE","LIFEEXP","TOT","YR","A","1996",79.1,
"CHE","LIFEEXP","TOT","YR","A","1997",79.3,
"CHE","LIFEEXP","TOT","YR","A","1998",79.6,
"CHE","LIFEEXP","TOT","YR","A","1999",79.8,
"CHE","LIFEEXP","TOT","YR","A","2000",79.9,
"CHE","LIFEEXP","TOT","YR","A","2001",80.4,
"CHE","LIFEEXP","TOT","YR","A","2002",80.6,
"CHE","LIFEEXP","TOT","YR","A","2003",80.6,
"CHE","LIFEEXP","TOT","YR","A","2004",81.2,
"CHE","LIFEEXP","TOT","YR","A","2005",81.4,
"CHE","LIFEEXP","TOT","YR","A","2006",81.7,
"CHE","LIFEEXP","TOT","YR","A","2007",82,
"CHE","LIFEEXP","TOT","YR","A","2008",82.2,
"CHE","LIFEEXP","TOT","YR","A","2009",82.3,
"CHE","LIFEEXP","TOT","YR","A","2010",82.6,
"CHE","LIFEEXP","TOT","YR","A","2011",82.8,"B"
"CHE","LIFEEXP","TOT","YR","A","2012",82.8,
"CHE","LIFEEXP","TOT","YR","A","2013",82.9,
"CHE","LIFEEXP","TOT","YR","A","2014",83.3,
"CHE","LIFEEXP","TOT","YR","A","2015",83,
"CHE","LIFEEXP","TOT","YR","A","2016",83.7,
"CHE","LIFEEXP","TOT","YR","A","2017",83.6,
"TUR","LIFEEXP","TOT","YR","A","1995",69.3,
"TUR","LIFEEXP","TOT","YR","A","1996",69.7,
"TUR","LIFEEXP","TOT","YR","A","1997",70.1,
"TUR","LIFEEXP","TOT","YR","A","1998",70.3,
"TUR","LIFEEXP","TOT","YR","A","1999",70.7,
"TUR","LIFEEXP","TOT","YR","A","2000",71.1,
"TUR","LIFEEXP","TOT","YR","A","2001",71.5,
"TUR","LIFEEXP","TOT","YR","A","2002",71.9,
"TUR","LIFEEXP","TOT","YR","A","2003",72.3,
"TUR","LIFEEXP","TOT","YR","A","2004",72.7,
"TUR","LIFEEXP","TOT","YR","A","2005",73.1,
"TUR","LIFEEXP","TOT","YR","A","2006",73.4,
"TUR","LIFEEXP","TOT","YR","A","2007",73.7,
"TUR","LIFEEXP","TOT","YR","A","2008",73.9,
"TUR","LIFEEXP","TOT","YR","A","2009",74.1,
"TUR","LIFEEXP","TOT","YR","A","2010",74.3,
"TUR","LIFEEXP","TOT","YR","A","2011",74.6,
"TUR","LIFEEXP","TOT","YR","A","2012",74.6,
"TUR","LIFEEXP","TOT","YR","A","2013",78,"B"
"TUR","LIFEEXP","TOT","YR","A","2014",78,
"TUR","LIFEEXP","TOT","YR","A","2015",78,
"TUR","LIFEEXP","TOT","YR","A","2016",78,
"TUR","LIFEEXP","TOT","YR","A","2017",78.1,
"GBR","LIFEEXP","TOT","YR","A","1995",76.7,
"GBR","LIFEEXP","TOT","YR","A","1996",76.9,
"GBR","LIFEEXP","TOT","YR","A","1997",77.2,
"GBR","LIFEEXP","TOT","YR","A","1998",77.3,
"GBR","LIFEEXP","TOT","YR","A","1999",77.5,
"GBR","LIFEEXP","TOT","YR","A","2000",77.9,
"GBR","LIFEEXP","TOT","YR","A","2001",78.2,
"GBR","LIFEEXP","TOT","YR","A","2002",78.3,
"GBR","LIFEEXP","TOT","YR","A","2003",78.4,
"GBR","LIFEEXP","TOT","YR","A","2004",79,
"GBR","LIFEEXP","TOT","YR","A","2005",79.2,
"GBR","LIFEEXP","TOT","YR","A","2006",79.5,
"GBR","LIFEEXP","TOT","YR","A","2007",79.7,
"GBR","LIFEEXP","TOT","YR","A","2008",79.8,
"GBR","LIFEEXP","TOT","YR","A","2009",80.4,
"GBR","LIFEEXP","TOT","YR","A","2010",80.6,
"GBR","LIFEEXP","TOT","YR","A","2011",81,
"GBR","LIFEEXP","TOT","YR","A","2012",81,
"GBR","LIFEEXP","TOT","YR","A","2013",81.1,
"GBR","LIFEEXP","TOT","YR","A","2014",81.4,
"GBR","LIFEEXP","TOT","YR","A","2015",81,
"GBR","LIFEEXP","TOT","YR","A","2016",81.2,
"GBR","LIFEEXP","TOT","YR","A","2017",81.3,
"USA","LIFEEXP","TOT","YR","A","1995",75.7,
"USA","LIFEEXP","TOT","YR","A","1996",76.1,
"USA","LIFEEXP","TOT","YR","A","1997",76.5,
"USA","LIFEEXP","TOT","YR","A","1998",76.7,
"USA","LIFEEXP","TOT","YR","A","1999",76.7,
"USA","LIFEEXP","TOT","YR","A","2000",76.7,
"USA","LIFEEXP","TOT","YR","A","2001",76.9,
"USA","LIFEEXP","TOT","YR","A","2002",77,
"USA","LIFEEXP","TOT","YR","A","2003",77.1,
"USA","LIFEEXP","TOT","YR","A","2004",77.6,
"USA","LIFEEXP","TOT","YR","A","2005",77.6,
"USA","LIFEEXP","TOT","YR","A","2006",77.8,
"USA","LIFEEXP","TOT","YR","A","2007",78.1,
"USA","LIFEEXP","TOT","YR","A","2008",78.1,
"USA","LIFEEXP","TOT","YR","A","2009",78.5,
"USA","LIFEEXP","TOT","YR","A","2010",78.6,
"USA","LIFEEXP","TOT","YR","A","2011",78.7,
"USA","LIFEEXP","TOT","YR","A","2012",78.8,
"USA","LIFEEXP","TOT","YR","A","2013",78.8,
"USA","LIFEEXP","TOT","YR","A","2014",78.9,
"USA","LIFEEXP","TOT","YR","A","2015",78.7,
"USA","LIFEEXP","TOT","YR","A","2016",78.7,
"USA","LIFEEXP","TOT","YR","A","2017",78.6,
"BRA","LIFEEXP","TOT","YR","A","1995",67.7,
"BRA","LIFEEXP","TOT","YR","A","1996",68.2,
"BRA","LIFEEXP","TOT","YR","A","1997",68.7,
"BRA","LIFEEXP","TOT","YR","A","1998",69.2,
"BRA","LIFEEXP","TOT","YR","A","1999",69.7,
"BRA","LIFEEXP","TOT","YR","A","2000",70.1,
"BRA","LIFEEXP","TOT","YR","A","2001",70.5,
"BRA","LIFEEXP","TOT","YR","A","2002",70.9,
"BRA","LIFEEXP","TOT","YR","A","2003",71.3,
"BRA","LIFEEXP","TOT","YR","A","2004",71.7,
"BRA","LIFEEXP","TOT","YR","A","2005",72.1,
"BRA","LIFEEXP","TOT","YR","A","2006",72.4,
"BRA","LIFEEXP","TOT","YR","A","2007",72.8,
"BRA","LIFEEXP","TOT","YR","A","2008",73.2,
"BRA","LIFEEXP","TOT","YR","A","2009",73.5,
"BRA","LIFEEXP","TOT","YR","A","2010",73.9,
"BRA","LIFEEXP","TOT","YR","A","2011",74.2,
"BRA","LIFEEXP","TOT","YR","A","2012",74.5,
"BRA","LIFEEXP","TOT","YR","A","2013",74.8,
"BRA","LIFEEXP","TOT","YR","A","2014",75,
"BRA","LIFEEXP","TOT","YR","A","2015",75.3,
"BRA","LIFEEXP","TOT","YR","A","2016",75.5,
"BRA","LIFEEXP","TOT","YR","A","2017",75.7,
"CHL","LIFEEXP","TOT","YR","A","1995",74.8,
"CHL","LIFEEXP","TOT","YR","A","1996",75.2,
"CHL","LIFEEXP","TOT","YR","A","1997",75.7,
"CHL","LIFEEXP","TOT","YR","A","1998",75.8,
"CHL","LIFEEXP","TOT","YR","A","1999",76,
"CHL","LIFEEXP","TOT","YR","A","2000",76.8,
"CHL","LIFEEXP","TOT","YR","A","2001",76.8,
"CHL","LIFEEXP","TOT","YR","A","2002",77.2,
"CHL","LIFEEXP","TOT","YR","A","2003",77.2,
"CHL","LIFEEXP","TOT","YR","A","2004",77.2,
"CHL","LIFEEXP","TOT","YR","A","2005",77.6,
"CHL","LIFEEXP","TOT","YR","A","2006",78,
"CHL","LIFEEXP","TOT","YR","A","2007",77.5,
"CHL","LIFEEXP","TOT","YR","A","2008",78.1,
"CHL","LIFEEXP","TOT","YR","A","2009",78.2,
"CHL","LIFEEXP","TOT","YR","A","2010",78,
"CHL","LIFEEXP","TOT","YR","A","2011",78.7,
"CHL","LIFEEXP","TOT","YR","A","2012",78.7,
"CHL","LIFEEXP","TOT","YR","A","2013",79.5,
"CHL","LIFEEXP","TOT","YR","A","2014",79.7,
"CHL","LIFEEXP","TOT","YR","A","2015",79.9,
"CHL","LIFEEXP","TOT","YR","A","2016",80.2,
"CHN","LIFEEXP","TOT","YR","A","1995",70.3,
"CHN","LIFEEXP","TOT","YR","A","1996",70.5,
"CHN","LIFEEXP","TOT","YR","A","1997",70.8,
"CHN","LIFEEXP","TOT","YR","A","1998",71.2,
"CHN","LIFEEXP","TOT","YR","A","1999",71.6,
"CHN","LIFEEXP","TOT","YR","A","2000",72,
"CHN","LIFEEXP","TOT","YR","A","2001",72.5,
"CHN","LIFEEXP","TOT","YR","A","2002",72.9,
"CHN","LIFEEXP","TOT","YR","A","2003",73.3,
"CHN","LIFEEXP","TOT","YR","A","2004",73.7,
"CHN","LIFEEXP","TOT","YR","A","2005",74.1,
"CHN","LIFEEXP","TOT","YR","A","2006",74.4,
"CHN","LIFEEXP","TOT","YR","A","2007",74.6,
"CHN","LIFEEXP","TOT","YR","A","2008",74.9,
"CHN","LIFEEXP","TOT","YR","A","2009",75.1,
"CHN","LIFEEXP","TOT","YR","A","2010",75.3,
"CHN","LIFEEXP","TOT","YR","A","2011",75.5,
"CHN","LIFEEXP","TOT","YR","A","2012",75.7,
"CHN","LIFEEXP","TOT","YR","A","2013",75.8,
"CHN","LIFEEXP","TOT","YR","A","2014",76,
"CHN","LIFEEXP","TOT","YR","A","2015",76.2,
"CHN","LIFEEXP","TOT","YR","A","2016",76.3,
"CHN","LIFEEXP","TOT","YR","A","2017",76.5,
"EST","LIFEEXP","TOT","YR","A","1995",67.9,
"EST","LIFEEXP","TOT","YR","A","1996",69.9,
"EST","LIFEEXP","TOT","YR","A","1997",70.1,
"EST","LIFEEXP","TOT","YR","A","1998",69.7,
"EST","LIFEEXP","TOT","YR","A","1999",70.6,
"EST","LIFEEXP","TOT","YR","A","2000",71,
"EST","LIFEEXP","TOT","YR","A","2001",70.9,
"EST","LIFEEXP","TOT","YR","A","2002",71.4,
"EST","LIFEEXP","TOT","YR","A","2003",71.8,
"EST","LIFEEXP","TOT","YR","A","2004",72.4,
"EST","LIFEEXP","TOT","YR","A","2005",72.9,
"EST","LIFEEXP","TOT","YR","A","2006",73.1,
"EST","LIFEEXP","TOT","YR","A","2007",73.2,
"EST","LIFEEXP","TOT","YR","A","2008",74.2,
"EST","LIFEEXP","TOT","YR","A","2009",75.2,
"EST","LIFEEXP","TOT","YR","A","2010",75.9,
"EST","LIFEEXP","TOT","YR","A","2011",76.4,
"EST","LIFEEXP","TOT","YR","A","2012",76.5,
"EST","LIFEEXP","TOT","YR","A","2013",77.3,
"EST","LIFEEXP","TOT","YR","A","2014",77.2,
"EST","LIFEEXP","TOT","YR","A","2015",77.7,
"EST","LIFEEXP","TOT","YR","A","2016",77.8,
"EST","LIFEEXP","TOT","YR","A","2017",78.2,
"IND","LIFEEXP","TOT","YR","A","1995",60.4,
"IND","LIFEEXP","TOT","YR","A","1996",60.9,
"IND","LIFEEXP","TOT","YR","A","1997",61.4,
"IND","LIFEEXP","TOT","YR","A","1998",61.8,
"IND","LIFEEXP","TOT","YR","A","1999",62.2,
"IND","LIFEEXP","TOT","YR","A","2000",62.6,
"IND","LIFEEXP","TOT","YR","A","2001",63,
"IND","LIFEEXP","TOT","YR","A","2002",63.4,
"IND","LIFEEXP","TOT","YR","A","2003",63.8,
"IND","LIFEEXP","TOT","YR","A","2004",64.2,
"IND","LIFEEXP","TOT","YR","A","2005",64.6,
"IND","LIFEEXP","TOT","YR","A","2006",65,
"IND","LIFEEXP","TOT","YR","A","2007",65.4,
"IND","LIFEEXP","TOT","YR","A","2008",65.8,
"IND","LIFEEXP","TOT","YR","A","2009",66.3,
"IND","LIFEEXP","TOT","YR","A","2010",66.7,
"IND","LIFEEXP","TOT","YR","A","2011",67.1,
"IND","LIFEEXP","TOT","YR","A","2012",67.4,
"IND","LIFEEXP","TOT","YR","A","2013",67.8,
"IND","LIFEEXP","TOT","YR","A","2014",68.1,
"IND","LIFEEXP","TOT","YR","A","2015",68.4,
"IND","LIFEEXP","TOT","YR","A","2016",68.6,
"IND","LIFEEXP","TOT","YR","A","2017",68.9,
"IDN","LIFEEXP","TOT","YR","A","1995",65,
"IDN","LIFEEXP","TOT","YR","A","1996",65.3,
"IDN","LIFEEXP","TOT","YR","A","1997",65.6,
"IDN","LIFEEXP","TOT","YR","A","1998",65.9,
"IDN","LIFEEXP","TOT","YR","A","1999",66.1,
"IDN","LIFEEXP","TOT","YR","A","2000",66.3,
"IDN","LIFEEXP","TOT","YR","A","2001",66.5,
"IDN","LIFEEXP","TOT","YR","A","2002",66.7,
"IDN","LIFEEXP","TOT","YR","A","2003",66.8,
"IDN","LIFEEXP","TOT","YR","A","2004",67,
"IDN","LIFEEXP","TOT","YR","A","2005",67.2,
"IDN","LIFEEXP","TOT","YR","A","2006",67.4,
"IDN","LIFEEXP","TOT","YR","A","2007",67.6,
"IDN","LIFEEXP","TOT","YR","A","2008",67.8,
"IDN","LIFEEXP","TOT","YR","A","2009",68,
"IDN","LIFEEXP","TOT","YR","A","2010",68.2,
"IDN","LIFEEXP","TOT","YR","A","2011",68.4,
"IDN","LIFEEXP","TOT","YR","A","2012",68.6,
"IDN","LIFEEXP","TOT","YR","A","2013",68.7,
"IDN","LIFEEXP","TOT","YR","A","2014",68.9,
"IDN","LIFEEXP","TOT","YR","A","2015",69.1,
"IDN","LIFEEXP","TOT","YR","A","2016",69.3,
"IDN","LIFEEXP","TOT","YR","A","2017",69.4,
"ISR","LIFEEXP","TOT","YR","A","1995",77.5,
"ISR","LIFEEXP","TOT","YR","A","1996",78.2,
"ISR","LIFEEXP","TOT","YR","A","1997",78.1,
"ISR","LIFEEXP","TOT","YR","A","1998",78.2,
"ISR","LIFEEXP","TOT","YR","A","1999",78.5,
"ISR","LIFEEXP","TOT","YR","A","2000",78.8,
"ISR","LIFEEXP","TOT","YR","A","2001",79.3,
"ISR","LIFEEXP","TOT","YR","A","2002",79.5,
"ISR","LIFEEXP","TOT","YR","A","2003",79.7,
"ISR","LIFEEXP","TOT","YR","A","2004",80.2,
"ISR","LIFEEXP","TOT","YR","A","2005",80.2,
"ISR","LIFEEXP","TOT","YR","A","2006",80.6,
"ISR","LIFEEXP","TOT","YR","A","2007",80.6,
"ISR","LIFEEXP","TOT","YR","A","2008",81,
"ISR","LIFEEXP","TOT","YR","A","2009",81.5,"B"
"ISR","LIFEEXP","TOT","YR","A","2010",81.7,
"ISR","LIFEEXP","TOT","YR","A","2011",81.7,
"ISR","LIFEEXP","TOT","YR","A","2012",81.8,
"ISR","LIFEEXP","TOT","YR","A","2013",82.1,
"ISR","LIFEEXP","TOT","YR","A","2014",82.2,
"ISR","LIFEEXP","TOT","YR","A","2015",82.1,
"ISR","LIFEEXP","TOT","YR","A","2016",82.5,
"ISR","LIFEEXP","TOT","YR","A","2017",82.6,
"RUS","LIFEEXP","TOT","YR","A","1995",64.9,
"RUS","LIFEEXP","TOT","YR","A","1996",66,
"RUS","LIFEEXP","TOT","YR","A","1997",66.8,
"RUS","LIFEEXP","TOT","YR","A","1998",67.2,
"RUS","LIFEEXP","TOT","YR","A","1999",66.1,
"RUS","LIFEEXP","TOT","YR","A","2000",65.6,
"RUS","LIFEEXP","TOT","YR","A","2001",65.5,
"RUS","LIFEEXP","TOT","YR","A","2002",65.3,
"RUS","LIFEEXP","TOT","YR","A","2003",65.2,
"RUS","LIFEEXP","TOT","YR","A","2004",65.6,
"RUS","LIFEEXP","TOT","YR","A","2005",65.7,
"RUS","LIFEEXP","TOT","YR","A","2006",66.9,
"RUS","LIFEEXP","TOT","YR","A","2007",67.7,
"RUS","LIFEEXP","TOT","YR","A","2008",68.1,
"RUS","LIFEEXP","TOT","YR","A","2009",68.8,
"RUS","LIFEEXP","TOT","YR","A","2010",69,
"RUS","LIFEEXP","TOT","YR","A","2011",69.8,
"RUS","LIFEEXP","TOT","YR","A","2012",70.2,
"RUS","LIFEEXP","TOT","YR","A","2013",70.7,
"RUS","LIFEEXP","TOT","YR","A","2014",70.9,"B"
"RUS","LIFEEXP","TOT","YR","A","2015",71.3,
"RUS","LIFEEXP","TOT","YR","A","2016",71.8,
"RUS","LIFEEXP","TOT","YR","A","2017",72.6,
"SVN","LIFEEXP","TOT","YR","A","1995",74.7,
"SVN","LIFEEXP","TOT","YR","A","1996",75.1,
"SVN","LIFEEXP","TOT","YR","A","1997",75.1,
"SVN","LIFEEXP","TOT","YR","A","1998",75.3,
"SVN","LIFEEXP","TOT","YR","A","1999",75.7,
"SVN","LIFEEXP","TOT","YR","A","2000",76.1,
"SVN","LIFEEXP","TOT","YR","A","2001",76.4,
"SVN","LIFEEXP","TOT","YR","A","2002",76.6,
"SVN","LIFEEXP","TOT","YR","A","2003",76.4,
"SVN","LIFEEXP","TOT","YR","A","2004",77.2,
"SVN","LIFEEXP","TOT","YR","A","2005",77.4,
"SVN","LIFEEXP","TOT","YR","A","2006",78.3,
"SVN","LIFEEXP","TOT","YR","A","2007",78.3,
"SVN","LIFEEXP","TOT","YR","A","2008",79.1,"B"
"SVN","LIFEEXP","TOT","YR","A","2009",79.3,
"SVN","LIFEEXP","TOT","YR","A","2010",79.8,
"SVN","LIFEEXP","TOT","YR","A","2011",80.1,
"SVN","LIFEEXP","TOT","YR","A","2012",80.2,
"SVN","LIFEEXP","TOT","YR","A","2013",80.4,
"SVN","LIFEEXP","TOT","YR","A","2014",81.2,
"SVN","LIFEEXP","TOT","YR","A","2015",80.9,
"SVN","LIFEEXP","TOT","YR","A","2016",81.3,
"SVN","LIFEEXP","TOT","YR","A","2017",81.1,
"ZAF","LIFEEXP","TOT","YR","A","1995",61.4,
"ZAF","LIFEEXP","TOT","YR","A","1996",60.6,
"ZAF","LIFEEXP","TOT","YR","A","1997",59.7,
"ZAF","LIFEEXP","TOT","YR","A","1998",58.7,
"ZAF","LIFEEXP","TOT","YR","A","1999",57.6,
"ZAF","LIFEEXP","TOT","YR","A","2000",56.4,
"ZAF","LIFEEXP","TOT","YR","A","2001",55.4,
"ZAF","LIFEEXP","TOT","YR","A","2002",54.4,
"ZAF","LIFEEXP","TOT","YR","A","2003",53.6,
"ZAF","LIFEEXP","TOT","YR","A","2004",52.9,
"ZAF","LIFEEXP","TOT","YR","A","2005",52.6,
"ZAF","LIFEEXP","TOT","YR","A","2006",52.7,
"ZAF","LIFEEXP","TOT","YR","A","2007",53.1,
"ZAF","LIFEEXP","TOT","YR","A","2008",53.8,
"ZAF","LIFEEXP","TOT","YR","A","2009",54.8,
"ZAF","LIFEEXP","TOT","YR","A","2010",55.9,
"ZAF","LIFEEXP","TOT","YR","A","2011",57.3,
"ZAF","LIFEEXP","TOT","YR","A","2012",58.6,
"ZAF","LIFEEXP","TOT","YR","A","2013",59.9,
"ZAF","LIFEEXP","TOT","YR","A","2014",61,
"ZAF","LIFEEXP","TOT","YR","A","2015",62,
"ZAF","LIFEEXP","TOT","YR","A","2016",62.8,
"ZAF","LIFEEXP","TOT","YR","A","2017",63.4,
"COL","LIFEEXP","TOT","YR","A","1995",69.5,
"COL","LIFEEXP","TOT","YR","A","1996",69.8,
"COL","LIFEEXP","TOT","YR","A","1997",70.2,
"COL","LIFEEXP","TOT","YR","A","1998",70.5,
"COL","LIFEEXP","TOT","YR","A","1999",70.8,
"COL","LIFEEXP","TOT","YR","A","2000",71.1,
"COL","LIFEEXP","TOT","YR","A","2001",71.4,
"COL","LIFEEXP","TOT","YR","A","2002",71.6,
"COL","LIFEEXP","TOT","YR","A","2003",71.9,
"COL","LIFEEXP","TOT","YR","A","2004",72.1,
"COL","LIFEEXP","TOT","YR","A","2005",72.4,
"COL","LIFEEXP","TOT","YR","A","2006",72.6,
"COL","LIFEEXP","TOT","YR","A","2007",72.8,
"COL","LIFEEXP","TOT","YR","A","2008",73,
